"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00004130",268,18,7,2,7,3,4,3,12,45,94,38,10,12,10,2,1,35.9365671641791,33,6.71641791044776,2.61194029850746,0.746268656716418,2.61194029850746,1.11940298507463,1.49253731343284,1.11940298507463,4.47761194029851,16.7910447761194,35.0746268656716,14.1791044776119,3.73134328358209,4.47761194029851,3.73134328358209,0.746268656716418,0.373134328358209
"E00004131",280,21,8,5,7,11,1,4,3,25,75,75,15,16,12,1,1,38.775,39,7.5,2.85714285714286,1.78571428571429,2.5,3.92857142857143,0.357142857142857,1.42857142857143,1.07142857142857,8.92857142857143,26.7857142857143,26.7857142857143,5.35714285714286,5.71428571428571,4.28571428571429,0.357142857142857,0.357142857142857
"E00004132",204,23,7,4,3,1,4,5,2,16,86,30,6,9,4,4,0,34.7009803921569,34,11.2745098039216,3.43137254901961,1.96078431372549,1.47058823529412,0.490196078431373,1.96078431372549,2.45098039215686,0.980392156862745,7.84313725490196,42.156862745098,14.7058823529412,2.94117647058824,4.41176470588235,1.96078431372549,1.96078431372549,0
"E00004133",255,19,11,8,8,1,6,4,8,29,87,40,8,19,5,0,2,35.2627450980392,35,7.45098039215686,4.31372549019608,3.13725490196078,3.13725490196078,0.392156862745098,2.35294117647059,1.56862745098039,3.13725490196078,11.3725490196078,34.1176470588235,15.6862745098039,3.13725490196078,7.45098039215686,1.96078431372549,0,0.784313725490196
"E00004134",188,8,4,3,7,0,2,2,17,19,48,42,6,12,13,3,2,40.9787234042553,39.5,4.25531914893617,2.12765957446809,1.59574468085106,3.72340425531915,0,1.06382978723404,1.06382978723404,9.04255319148936,10.1063829787234,25.531914893617,22.3404255319149,3.19148936170213,6.38297872340426,6.91489361702128,1.59574468085106,1.06382978723404
"E00004135",143,3,0,0,0,1,1,0,8,24,74,7,11,9,5,0,0,38.7762237762238,35,2.0979020979021,0,0,0,0.699300699300699,0.699300699300699,0,5.59440559440559,16.7832167832168,51.7482517482517,4.89510489510489,7.69230769230769,6.29370629370629,3.4965034965035,0,0
"E00004136",228,21,6,3,7,1,5,2,11,24,89,29,7,16,6,1,0,35.2149122807018,35,9.21052631578947,2.63157894736842,1.31578947368421,3.07017543859649,0.43859649122807,2.19298245614035,0.87719298245614,4.82456140350877,10.5263157894737,39.0350877192982,12.719298245614,3.07017543859649,7.01754385964912,2.63157894736842,0.43859649122807,0
"E00004137",272,17,3,3,7,6,0,0,5,16,102,57,17,21,15,2,1,41.7095588235294,39,6.25,1.10294117647059,1.10294117647059,2.57352941176471,2.20588235294118,0,0,1.83823529411765,5.88235294117647,37.5,20.9558823529412,6.25,7.72058823529412,5.51470588235294,0.735294117647059,0.367647058823529
"E00004138",225,18,7,4,0,0,0,1,2,22,82,29,16,29,13,2,0,41.8666666666667,37,8,3.11111111111111,1.77777777777778,0,0,0,0.444444444444444,0.888888888888889,9.77777777777778,36.4444444444444,12.8888888888889,7.11111111111111,12.8888888888889,5.77777777777778,0.888888888888889,0
"E00004139",333,89,22,4,8,1,5,12,52,38,82,15,1,2,1,1,0,20.7177177177177,22,26.7267267267267,6.60660660660661,1.2012012012012,2.4024024024024,0.3003003003003,1.5015015015015,3.6036036036036,15.6156156156156,11.4114114114114,24.6246246246246,4.5045045045045,0.3003003003003,0.600600600600601,0.3003003003003,0.3003003003003,0
"E00004140",206,12,5,1,6,0,1,0,6,18,79,31,11,13,14,6,3,42.4077669902913,36.5,5.8252427184466,2.42718446601942,0.485436893203883,2.9126213592233,0,0.485436893203883,0,2.9126213592233,8.7378640776699,38.3495145631068,15.0485436893204,5.33980582524272,6.31067961165049,6.79611650485437,2.9126213592233,1.45631067961165
"E00004141",188,10,2,2,2,1,2,2,8,12,63,39,9,27,5,4,0,43.2872340425532,41.5,5.31914893617021,1.06382978723404,1.06382978723404,1.06382978723404,0.531914893617021,1.06382978723404,1.06382978723404,4.25531914893617,6.38297872340426,33.5106382978723,20.7446808510638,4.78723404255319,14.3617021276596,2.65957446808511,2.12765957446809,0
"E00004142",237,20,3,2,1,1,3,1,10,24,92,43,10,17,7,1,2,38.3333333333333,36,8.43881856540084,1.26582278481013,0.843881856540084,0.421940928270042,0.421940928270042,1.26582278481013,0.421940928270042,4.21940928270042,10.126582278481,38.8185654008439,18.1434599156118,4.21940928270042,7.17299578059072,2.9535864978903,0.421940928270042,0.843881856540084
"E00004143",242,23,7,4,8,0,0,2,7,27,91,39,15,9,7,0,3,36.2685950413223,35,9.50413223140496,2.89256198347107,1.65289256198347,3.30578512396694,0,0,0.826446280991736,2.89256198347107,11.1570247933884,37.603305785124,16.1157024793388,6.19834710743802,3.71900826446281,2.89256198347107,0,1.2396694214876
"E00004144",230,31,3,6,5,1,0,1,8,18,86,19,23,16,10,3,0,37.304347826087,35.5,13.4782608695652,1.30434782608696,2.60869565217391,2.17391304347826,0.434782608695652,0,0.434782608695652,3.47826086956522,7.82608695652174,37.3913043478261,8.26086956521739,10,6.95652173913043,4.34782608695652,1.30434782608696,0
"E00004145",256,12,6,4,8,0,4,4,13,34,87,43,11,17,9,2,2,38.453125,36,4.6875,2.34375,1.5625,3.125,0,1.5625,1.5625,5.078125,13.28125,33.984375,16.796875,4.296875,6.640625,3.515625,0.78125,0.78125
"E00004146",249,14,6,0,5,2,3,3,15,32,104,36,10,13,4,0,2,36.6104417670683,35,5.62248995983936,2.40963855421687,0,2.00803212851406,0.803212851405622,1.20481927710843,1.20481927710843,6.02409638554217,12.85140562249,41.7670682730924,14.4578313253012,4.01606425702811,5.22088353413655,1.60642570281124,0,0.803212851405622
"E00004147",225,9,6,2,4,1,0,1,7,37,80,33,11,24,8,0,2,39.9288888888889,35,4,2.66666666666667,0.888888888888889,1.77777777777778,0.444444444444444,0,0.444444444444444,3.11111111111111,16.4444444444444,35.5555555555556,14.6666666666667,4.88888888888889,10.6666666666667,3.55555555555556,0,0.888888888888889
"E00004148",175,4,4,4,9,3,0,1,7,20,48,30,16,15,11,1,2,42.5428571428571,42,2.28571428571429,2.28571428571429,2.28571428571429,5.14285714285714,1.71428571428571,0,0.571428571428571,4,11.4285714285714,27.4285714285714,17.1428571428571,9.14285714285714,8.57142857142857,6.28571428571429,0.571428571428571,1.14285714285714
"E00004149",337,25,7,4,7,3,3,5,14,43,105,49,19,19,22,7,5,40.1246290801187,36,7.41839762611276,2.07715133531157,1.18694362017804,2.07715133531157,0.890207715133531,0.890207715133531,1.48367952522255,4.15430267062314,12.7596439169139,31.1572700296736,14.540059347181,5.6379821958457,5.6379821958457,6.52818991097923,2.07715133531157,1.48367952522255
"E00004150",304,26,2,1,4,1,5,0,14,72,122,35,7,9,5,0,1,32.6315789473684,31,8.55263157894737,0.657894736842105,0.328947368421053,1.31578947368421,0.328947368421053,1.64473684210526,0,4.60526315789474,23.6842105263158,40.1315789473684,11.5131578947368,2.30263157894737,2.96052631578947,1.64473684210526,0,0.328947368421053
"E00004151",261,13,4,5,1,1,0,1,9,48,105,42,12,10,4,6,0,37.3065134099617,34,4.98084291187739,1.53256704980843,1.91570881226054,0.383141762452107,0.383141762452107,0,0.383141762452107,3.44827586206897,18.3908045977011,40.2298850574713,16.0919540229885,4.59770114942529,3.83141762452107,1.53256704980843,2.29885057471264,0
"E00004152",243,20,14,5,8,1,5,3,6,16,73,45,9,20,13,3,2,38.6213991769547,39,8.23045267489712,5.76131687242798,2.05761316872428,3.29218106995885,0.411522633744856,2.05761316872428,1.23456790123457,2.46913580246914,6.5843621399177,30.0411522633745,18.5185185185185,3.7037037037037,8.23045267489712,5.34979423868313,1.23456790123457,0.823045267489712
"E00004153",206,13,3,4,5,1,5,1,7,36,71,34,8,13,4,1,0,36.9805825242718,35.5,6.31067961165049,1.45631067961165,1.94174757281553,2.42718446601942,0.485436893203883,2.42718446601942,0.485436893203883,3.39805825242718,17.4757281553398,34.4660194174757,16.504854368932,3.88349514563107,6.31067961165049,1.94174757281553,0.485436893203883,0
"E00004154",255,28,2,3,10,0,0,0,9,32,120,26,7,7,10,0,1,33.878431372549,33,10.9803921568627,0.784313725490196,1.17647058823529,3.92156862745098,0,0,0,3.52941176470588,12.5490196078431,47.0588235294118,10.1960784313725,2.74509803921569,2.74509803921569,3.92156862745098,0,0.392156862745098
"E00004155",250,27,10,6,8,1,5,2,9,13,85,49,11,11,11,1,1,36.2,36,10.8,4,2.4,3.2,0.4,2,0.8,3.6,5.2,34,19.6,4.4,4.4,4.4,0.4,0.4
"E00004156",223,21,7,4,6,1,0,0,5,8,91,39,8,22,9,1,1,38.762331838565,36,9.41704035874439,3.1390134529148,1.79372197309417,2.69058295964126,0.448430493273543,0,0,2.24215246636771,3.58744394618834,40.8071748878924,17.4887892376682,3.58744394618834,9.86547085201794,4.03587443946188,0.448430493273543,0.448430493273543
"E00004157",226,24,4,2,8,3,3,3,12,33,71,30,14,11,6,1,1,34.8761061946903,32,10.6194690265487,1.76991150442478,0.884955752212389,3.53982300884956,1.32743362831858,1.32743362831858,1.32743362831858,5.30973451327434,14.6017699115044,31.4159292035398,13.2743362831858,6.19469026548673,4.86725663716814,2.65486725663717,0.442477876106195,0.442477876106195
"E00004158",284,22,11,7,18,3,5,7,30,32,68,45,12,14,9,1,0,32.9366197183099,30,7.74647887323944,3.87323943661972,2.46478873239437,6.33802816901408,1.05633802816901,1.76056338028169,2.46478873239437,10.5633802816901,11.2676056338028,23.943661971831,15.8450704225352,4.22535211267606,4.92957746478873,3.16901408450704,0.352112676056338,0
"E00004159",394,26,31,10,32,17,8,12,23,34,92,57,9,22,19,2,0,32.4467005076142,30,6.5989847715736,7.86802030456853,2.53807106598985,8.12182741116751,4.31472081218274,2.03045685279188,3.04568527918782,5.83756345177665,8.62944162436548,23.3502538071066,14.4670050761421,2.28426395939086,5.58375634517767,4.82233502538071,0.50761421319797,0
"E00004160",214,9,9,4,21,4,5,8,8,10,38,32,5,35,19,4,3,42.2102803738318,41.5,4.20560747663551,4.20560747663551,1.86915887850467,9.81308411214953,1.86915887850467,2.33644859813084,3.73831775700935,3.73831775700935,4.67289719626168,17.7570093457944,14.9532710280374,2.33644859813084,16.3551401869159,8.8785046728972,1.86915887850467,1.4018691588785
"E00004161",201,9,5,2,10,1,0,1,16,32,62,19,15,12,11,4,2,38.6666666666667,32,4.47761194029851,2.48756218905473,0.995024875621891,4.97512437810945,0.497512437810945,0,0.497512437810945,7.96019900497512,15.9203980099502,30.8457711442786,9.45273631840796,7.46268656716418,5.97014925373134,5.4726368159204,1.99004975124378,0.995024875621891
"E00004162",248,23,5,5,2,0,0,0,19,49,80,36,14,11,4,0,0,34.0645161290323,32,9.2741935483871,2.01612903225806,2.01612903225806,0.806451612903226,0,0,0,7.66129032258065,19.758064516129,32.258064516129,14.5161290322581,5.64516129032258,4.43548387096774,1.61290322580645,0,0
"E00004163",393,33,19,8,28,6,8,8,21,54,98,62,19,13,13,3,0,32.7735368956743,31,8.3969465648855,4.83460559796438,2.03562340966921,7.12468193384224,1.52671755725191,2.03562340966921,2.03562340966921,5.34351145038168,13.7404580152672,24.9363867684478,15.7760814249364,4.83460559796438,3.30788804071247,3.30788804071247,0.763358778625954,0
"E00004164",383,30,26,11,25,5,12,12,20,26,86,74,9,23,17,4,3,35.023498694517,35,7.83289817232376,6.78851174934726,2.87206266318538,6.52741514360313,1.30548302872063,3.1331592689295,3.1331592689295,5.22193211488251,6.78851174934726,22.4543080939948,19.3211488250653,2.34986945169713,6.00522193211488,4.43864229765013,1.0443864229765,0.783289817232376
"E00004165",345,26,17,10,25,6,6,10,24,33,69,54,18,32,14,1,0,35.5101449275362,34,7.53623188405797,4.92753623188406,2.89855072463768,7.2463768115942,1.73913043478261,1.73913043478261,2.89855072463768,6.95652173913043,9.56521739130435,20,15.6521739130435,5.21739130434783,9.27536231884058,4.05797101449275,0.289855072463768,0
"E00004166",416,42,25,22,40,3,13,12,19,31,86,68,14,20,11,9,1,31.9423076923077,30,10.0961538461538,6.00961538461539,5.28846153846154,9.61538461538462,0.721153846153846,3.125,2.88461538461538,4.56730769230769,7.45192307692308,20.6730769230769,16.3461538461538,3.36538461538462,4.80769230769231,2.64423076923077,2.16346153846154,0.240384615384615
"E00004167",284,26,15,13,15,5,5,3,14,10,65,58,13,22,9,7,4,37.9718309859155,40,9.15492957746479,5.28169014084507,4.57746478873239,5.28169014084507,1.76056338028169,1.76056338028169,1.05633802816901,4.92957746478873,3.52112676056338,22.887323943662,20.4225352112676,4.57746478873239,7.74647887323944,3.16901408450704,2.46478873239437,1.40845070422535
"E00004168",194,17,8,0,1,0,1,0,3,20,77,23,9,10,19,5,1,40.7577319587629,37,8.76288659793814,4.12371134020619,0,0.515463917525773,0,0.515463917525773,0,1.54639175257732,10.3092783505155,39.6907216494845,11.8556701030928,4.63917525773196,5.15463917525773,9.79381443298969,2.57731958762887,0.515463917525773
"E00004169",317,10,4,1,1,1,1,10,51,40,98,38,19,21,20,1,1,39.4511041009464,38,3.15457413249211,1.26182965299685,0.315457413249211,0.315457413249211,0.315457413249211,0.315457413249211,3.15457413249211,16.0883280757098,12.6182965299685,30.9148264984227,11.98738170347,5.99369085173502,6.62460567823344,6.30914826498423,0.315457413249211,0.315457413249211
"E00004172",229,7,2,1,2,0,0,3,27,20,71,69,8,12,4,1,2,40.8558951965066,40,3.05676855895197,0.873362445414847,0.436681222707424,0.873362445414847,0,0,1.31004366812227,11.7903930131004,8.73362445414847,31.0043668122271,30.1310043668122,3.49344978165939,5.24017467248908,1.74672489082969,0.436681222707424,0.873362445414847
"E00004173",609,2,1,0,3,1,2,149,180,49,99,54,7,33,24,3,2,32.0279146141215,22,0.328407224958949,0.164203612479475,0,0.492610837438424,0.164203612479475,0.328407224958949,24.4663382594417,29.5566502463054,8.04597701149425,16.256157635468,8.86699507389163,1.14942528735632,5.41871921182266,3.94088669950739,0.492610837438424,0.328407224958949
"E00004174",274,11,7,6,6,0,4,4,104,22,35,37,9,16,10,1,2,32.8832116788321,23.5,4.01459854014599,2.55474452554745,2.18978102189781,2.18978102189781,0,1.45985401459854,1.45985401459854,37.956204379562,8.02919708029197,12.7737226277372,13.5036496350365,3.28467153284672,5.83941605839416,3.64963503649635,0.364963503649635,0.72992700729927
"E00004175",289,11,7,4,5,0,2,5,49,23,76,64,16,12,9,3,3,38.7543252595156,38,3.80622837370242,2.42214532871972,1.3840830449827,1.73010380622837,0,0.69204152249135,1.73010380622837,16.9550173010381,7.95847750865052,26.2975778546713,22.1453287197232,5.5363321799308,4.1522491349481,3.11418685121107,1.03806228373702,1.03806228373702
"E00004177",296,2,1,0,0,0,1,87,109,24,34,14,7,7,6,3,1,27.9898648648649,21,0.675675675675676,0.337837837837838,0,0,0,0.337837837837838,29.3918918918919,36.8243243243243,8.10810810810811,11.4864864864865,4.72972972972973,2.36486486486486,2.36486486486486,2.02702702702703,1.01351351351351,0.337837837837838
"E00004179",327,10,8,8,13,5,6,5,24,15,60,50,27,53,33,8,2,46.3669724770642,46,3.05810397553517,2.44648318042813,2.44648318042813,3.97553516819572,1.52905198776758,1.8348623853211,1.52905198776758,7.3394495412844,4.58715596330275,18.348623853211,15.2905198776758,8.25688073394496,16.2079510703364,10.0917431192661,2.44648318042813,0.611620795107034
"E00004180",283,26,29,12,5,0,1,7,56,35,63,21,5,15,7,1,0,28.2473498233216,25,9.18727915194346,10.2473498233216,4.24028268551237,1.76678445229682,0,0.353356890459364,2.47349823321555,19.7879858657244,12.3674911660777,22.2614840989399,7.42049469964664,1.76678445229682,5.30035335689046,2.47349823321555,0.353356890459364,0
"E00004181",355,20,5,8,9,1,1,7,15,24,56,56,22,65,50,10,6,49.6676056338028,52,5.63380281690141,1.40845070422535,2.25352112676056,2.53521126760563,0.28169014084507,0.28169014084507,1.97183098591549,4.22535211267606,6.76056338028169,15.7746478873239,15.7746478873239,6.19718309859155,18.3098591549296,14.0845070422535,2.8169014084507,1.69014084507042
"E00004182",180,9,3,6,11,1,3,3,31,18,38,29,12,9,4,2,1,35.4722222222222,30.5,5,1.66666666666667,3.33333333333333,6.11111111111111,0.555555555555556,1.66666666666667,1.66666666666667,17.2222222222222,10,21.1111111111111,16.1111111111111,6.66666666666667,5,2.22222222222222,1.11111111111111,0.555555555555556
"E00004183",197,9,4,6,11,2,6,2,8,20,47,47,11,11,10,2,1,39.6142131979695,41,4.56852791878173,2.03045685279188,3.04568527918782,5.58375634517767,1.01522842639594,3.04568527918782,1.01522842639594,4.06091370558376,10.1522842639594,23.8578680203046,23.8578680203046,5.58375634517767,5.58375634517767,5.0761421319797,1.01522842639594,0.50761421319797
"E00004184",210,10,4,3,7,1,3,3,35,14,45,40,11,16,10,5,3,40.2238095238095,37.5,4.76190476190476,1.9047619047619,1.42857142857143,3.33333333333333,0.476190476190476,1.42857142857143,1.42857142857143,16.6666666666667,6.66666666666667,21.4285714285714,19.047619047619,5.23809523809524,7.61904761904762,4.76190476190476,2.38095238095238,1.42857142857143
"E00004185",413,28,38,20,9,1,2,11,102,30,101,40,9,9,12,0,1,28.5108958837772,24,6.77966101694915,9.20096852300242,4.84261501210654,2.17917675544794,0.242130750605327,0.484261501210654,2.6634382566586,24.6973365617433,7.26392251815981,24.455205811138,9.68523002421307,2.17917675544794,2.17917675544794,2.90556900726392,0,0.242130750605327
"E00004187",488,17,8,6,18,1,2,28,104,64,111,70,24,22,12,1,0,33.9569672131148,29,3.48360655737705,1.63934426229508,1.22950819672131,3.68852459016393,0.204918032786885,0.409836065573771,5.73770491803279,21.3114754098361,13.1147540983607,22.7459016393443,14.344262295082,4.91803278688525,4.50819672131148,2.45901639344262,0.204918032786885,0
"E00004188",182,2,2,1,0,0,1,6,59,24,38,22,8,8,6,2,3,36.021978021978,29,1.0989010989011,1.0989010989011,0.549450549450549,0,0,0.549450549450549,3.2967032967033,32.4175824175824,13.1868131868132,20.8791208791209,12.0879120879121,4.3956043956044,4.3956043956044,3.2967032967033,1.0989010989011,1.64835164835165
"E00004189",317,6,0,2,0,0,1,13,180,33,47,20,7,7,1,0,0,27.7160883280757,23,1.89274447949527,0,0.630914826498423,0,0,0.315457413249211,4.10094637223975,56.782334384858,10.410094637224,14.8264984227129,6.30914826498423,2.20820189274448,2.20820189274448,0.315457413249211,0,0
"E00004190",471,2,0,0,0,0,0,1,63,49,112,106,42,58,33,4,1,46.5626326963907,46,0.424628450106157,0,0,0,0,0,0.212314225053079,13.3757961783439,10.4033970276008,23.7791932059448,22.5053078556263,8.9171974522293,12.3142250530786,7.00636942675159,0.849256900212314,0.212314225053079
"E00004193",657,5,5,0,1,0,0,138,131,106,173,61,10,15,6,5,1,30.7245053272451,27,0.76103500761035,0.76103500761035,0,0.15220700152207,0,0,21.0045662100457,19.9391171993912,16.1339421613394,26.3318112633181,9.28462709284627,1.5220700152207,2.28310502283105,0.91324200913242,0.76103500761035,0.15220700152207
"E00004194",252,5,7,3,2,1,0,1,46,33,80,42,9,16,5,1,1,37.0873015873016,34,1.98412698412698,2.77777777777778,1.19047619047619,0.793650793650794,0.396825396825397,0,0.396825396825397,18.2539682539683,13.0952380952381,31.7460317460317,16.6666666666667,3.57142857142857,6.34920634920635,1.98412698412698,0.396825396825397,0.396825396825397
"E00004195",311,8,4,1,9,0,2,9,63,66,87,35,4,13,10,0,0,33.3569131832797,29,2.57234726688103,1.28617363344051,0.321543408360129,2.89389067524116,0,0.643086816720257,2.89389067524116,20.2572347266881,21.2218649517685,27.9742765273312,11.2540192926045,1.28617363344051,4.18006430868167,3.21543408360129,0,0
"E00004196",211,5,3,3,1,1,2,1,28,33,47,30,7,25,21,3,1,42.9478672985782,37,2.3696682464455,1.4218009478673,1.4218009478673,0.4739336492891,0.4739336492891,0.947867298578199,0.4739336492891,13.2701421800948,15.6398104265403,22.2748815165877,14.218009478673,3.3175355450237,11.8483412322275,9.95260663507109,1.4218009478673,0.4739336492891
"E00004197",257,3,1,1,2,1,1,1,53,45,66,29,16,27,7,3,1,38.863813229572,32,1.16731517509728,0.389105058365759,0.389105058365759,0.778210116731518,0.389105058365759,0.389105058365759,0.389105058365759,20.6225680933852,17.5097276264591,25.6809338521401,11.284046692607,6.22568093385214,10.5058365758755,2.72373540856031,1.16731517509728,0.389105058365759
"E00004198",350,1,3,2,9,1,2,11,113,53,80,48,6,11,8,2,0,33.0085714285714,27,0.285714285714286,0.857142857142857,0.571428571428571,2.57142857142857,0.285714285714286,0.571428571428571,3.14285714285714,32.2857142857143,15.1428571428571,22.8571428571429,13.7142857142857,1.71428571428571,3.14285714285714,2.28571428571429,0.571428571428571,0
"E00004199",286,16,4,0,4,0,2,5,30,59,92,44,8,12,7,3,0,35.9405594405594,33,5.59440559440559,1.3986013986014,0,1.3986013986014,0,0.699300699300699,1.74825174825175,10.4895104895105,20.6293706293706,32.1678321678322,15.3846153846154,2.7972027972028,4.1958041958042,2.44755244755245,1.04895104895105,0
"E00004200",248,3,0,1,6,2,2,3,29,35,107,34,5,12,7,1,1,37.2620967741936,34.5,1.20967741935484,0,0.403225806451613,2.41935483870968,0.806451612903226,0.806451612903226,1.20967741935484,11.6935483870968,14.1129032258065,43.1451612903226,13.7096774193548,2.01612903225806,4.83870967741935,2.82258064516129,0.403225806451613,0.403225806451613
"E00004201",272,17,10,7,8,1,2,2,6,10,85,61,15,33,12,2,1,41.8455882352941,42,6.25,3.67647058823529,2.57352941176471,2.94117647058824,0.367647058823529,0.735294117647059,0.735294117647059,2.20588235294118,3.67647058823529,31.25,22.4264705882353,5.51470588235294,12.1323529411765,4.41176470588235,0.735294117647059,0.367647058823529
"E00004202",171,0,0,0,1,0,0,0,3,0,5,15,44,67,25,7,4,66.7076023391813,67,0,0,0,0.584795321637427,0,0,0,1.75438596491228,0,2.92397660818713,8.7719298245614,25.7309941520468,39.1812865497076,14.6198830409357,4.09356725146199,2.33918128654971
"E00004203",319,10,1,0,8,1,1,3,41,58,112,45,7,15,13,3,1,36.9937304075235,32,3.13479623824451,0.313479623824451,0,2.50783699059561,0.313479623824451,0.313479623824451,0.940438871473354,12.8526645768025,18.1818181818182,35.1097178683386,14.1065830721003,2.19435736677116,4.70219435736677,4.07523510971787,0.940438871473354,0.313479623824451
"E00004204",277,16,3,3,7,1,0,1,10,28,101,44,6,28,22,2,5,42.7472924187726,39,5.77617328519856,1.08303249097473,1.08303249097473,2.52707581227437,0.36101083032491,0,0.36101083032491,3.6101083032491,10.1083032490975,36.4620938628159,15.884476534296,2.16606498194946,10.1083032490975,7.94223826714801,0.72202166064982,1.80505415162455
"E00004205",373,22,10,6,16,1,15,15,36,46,86,81,8,16,15,0,0,34.6675603217158,32,5.89812332439678,2.68096514745308,1.60857908847185,4.28954423592493,0.268096514745308,4.02144772117962,4.02144772117962,9.6514745308311,12.3324396782842,23.0563002680965,21.71581769437,2.14477211796247,4.28954423592493,4.02144772117962,0,0
"E00004206",310,13,14,6,19,6,9,8,27,31,60,54,19,30,11,2,1,37.3677419354839,35,4.19354838709677,4.51612903225806,1.93548387096774,6.12903225806452,1.93548387096774,2.90322580645161,2.58064516129032,8.70967741935484,10,19.3548387096774,17.4193548387097,6.12903225806452,9.67741935483871,3.54838709677419,0.645161290322581,0.32258064516129
"E00004207",365,28,18,10,37,6,9,11,49,29,90,43,6,12,15,2,0,30.1178082191781,27,7.67123287671233,4.93150684931507,2.73972602739726,10.1369863013699,1.64383561643836,2.46575342465753,3.01369863013699,13.4246575342466,7.94520547945206,24.6575342465753,11.7808219178082,1.64383561643836,3.28767123287671,4.10958904109589,0.547945205479452,0
"E00004208",303,26,6,4,23,3,7,13,52,34,56,39,5,20,8,6,1,32.4620462046205,27,8.58085808580858,1.98019801980198,1.32013201320132,7.59075907590759,0.99009900990099,2.31023102310231,4.29042904290429,17.1617161716172,11.2211221122112,18.4818481848185,12.8712871287129,1.65016501650165,6.6006600660066,2.64026402640264,1.98019801980198,0.33003300330033
"E00004209",271,5,4,2,12,1,9,7,34,58,63,42,15,10,7,0,2,35.3505535055351,30,1.8450184501845,1.4760147601476,0.738007380073801,4.4280442804428,0.3690036900369,3.3210332103321,2.5830258302583,12.5461254612546,21.4022140221402,23.2472324723247,15.4981549815498,5.53505535055351,3.690036900369,2.5830258302583,0,0.738007380073801
"E00004210",323,31,15,11,27,9,4,9,24,24,75,49,15,15,15,0,0,32.7739938080495,31,9.59752321981424,4.64396284829721,3.40557275541796,8.35913312693498,2.78637770897833,1.23839009287926,2.78637770897833,7.43034055727554,7.43034055727554,23.2198142414861,15.1702786377709,4.64396284829721,4.64396284829721,4.64396284829721,0,0
"E00004211",306,3,6,2,19,2,6,9,58,61,80,38,5,8,3,5,1,32.4411764705882,28,0.980392156862745,1.96078431372549,0.65359477124183,6.20915032679739,0.65359477124183,1.96078431372549,2.94117647058824,18.9542483660131,19.9346405228758,26.1437908496732,12.4183006535948,1.63398692810458,2.61437908496732,0.980392156862745,1.63398692810458,0.326797385620915
"E00004212",330,21,14,5,24,2,8,6,26,43,85,56,20,16,2,1,1,33.3242424242424,30.5,6.36363636363636,4.24242424242424,1.51515151515152,7.27272727272727,0.606060606060606,2.42424242424242,1.81818181818182,7.87878787878788,13.030303030303,25.7575757575758,16.969696969697,6.06060606060606,4.84848484848485,0.606060606060606,0.303030303030303,0.303030303030303
"E00004213",456,26,24,23,32,10,21,10,48,48,103,80,7,19,5,0,0,30.390350877193,28,5.70175438596491,5.26315789473684,5.04385964912281,7.01754385964912,2.19298245614035,4.60526315789474,2.19298245614035,10.5263157894737,10.5263157894737,22.5877192982456,17.5438596491228,1.53508771929825,4.16666666666667,1.09649122807018,0,0
"E00004214",521,27,14,12,36,10,19,14,45,62,158,91,15,15,3,0,0,31.7082533589251,31,5.18234165067178,2.68714011516315,2.30326295585413,6.90978886756238,1.91938579654511,3.6468330134357,2.68714011516315,8.63723608445297,11.9001919385797,30.3262955854127,17.4664107485605,2.87907869481766,2.87907869481766,0.575815738963532,0,0
"E00004215",269,11,11,5,14,0,2,2,9,34,91,53,11,21,3,0,2,37.457249070632,35,4.08921933085502,4.08921933085502,1.85873605947955,5.20446096654275,0,0.743494423791822,0.743494423791822,3.3457249070632,12.639405204461,33.8289962825279,19.7026022304833,4.08921933085502,7.80669144981413,1.11524163568773,0,0.743494423791822
"E00004216",299,14,13,6,18,2,4,2,3,26,91,67,9,36,6,0,2,39.5986622073579,40,4.68227424749164,4.34782608695652,2.0066889632107,6.02006688963211,0.668896321070234,1.33779264214047,0.668896321070234,1.00334448160535,8.69565217391304,30.4347826086957,22.4080267558528,3.01003344481605,12.0401337792642,2.0066889632107,0,0.668896321070234
"E00004217",244,13,3,3,4,0,2,2,4,31,101,49,14,11,7,0,0,39.2008196721311,36.5,5.32786885245902,1.22950819672131,1.22950819672131,1.63934426229508,0,0.819672131147541,0.819672131147541,1.63934426229508,12.7049180327869,41.3934426229508,20.0819672131148,5.73770491803279,4.50819672131148,2.86885245901639,0,0
"E00004218",305,13,12,7,18,3,8,6,15,36,66,61,12,28,13,5,2,38.872131147541,37,4.26229508196721,3.9344262295082,2.29508196721311,5.9016393442623,0.983606557377049,2.62295081967213,1.9672131147541,4.91803278688525,11.8032786885246,21.6393442622951,20,3.9344262295082,9.18032786885246,4.26229508196721,1.63934426229508,0.655737704918033
