"GeographyCode","KS501EW0001","KS501EW0002","KS501EW0003","KS501EW0004","KS501EW0005","KS501EW0006","KS501EW0007","KS501EW0008","KS501EW0009","KS501EW0010","KS501EW0011","KS501EW0012","KS501EW0013","KS501EW0014","KS501EW0015","KS501EW0016","KS501EW0017","KS501EW0018","KS501EW0019","KS501EW0020","KS501EW0021","KS501EW0022","KS501EW0023","KS501EW0024","KS501EW0025"
"E00004278",186,14,13,14,1,18,118,8,2,18,3,0,15,7.52688172043011,6.98924731182796,7.52688172043011,0.537634408602151,9.67741935483871,63.4408602150538,4.3010752688172,1.0752688172043,9.67741935483871,1.61290322580645,0,8.06451612903226
"E00004279",241,43,26,22,0,33,101,16,5,32,6,0,25,17.8423236514523,10.7883817427386,9.12863070539419,0,13.6929460580913,41.9087136929461,6.63900414937759,2.0746887966805,13.2780082987552,2.4896265560166,0,10.3734439834025
"E00004280",190,21,7,15,1,23,113,10,2,10,2,2,6,11.0526315789474,3.68421052631579,7.89473684210526,0.526315789473684,12.1052631578947,59.4736842105263,5.26315789473684,1.05263157894737,5.26315789473684,1.05263157894737,1.05263157894737,3.15789473684211
"E00004281",220,11,12,18,1,31,142,5,7,23,4,3,16,5,5.45454545454545,8.18181818181818,0.454545454545455,14.0909090909091,64.5454545454545,2.27272727272727,3.18181818181818,10.4545454545455,1.81818181818182,1.36363636363636,7.27272727272727
"E00004282",252,24,17,23,3,23,142,20,6,13,2,1,10,9.52380952380952,6.74603174603175,9.12698412698413,1.19047619047619,9.12698412698413,56.3492063492063,7.93650793650794,2.38095238095238,5.15873015873016,0.793650793650794,0.396825396825397,3.96825396825397
"E00004283",233,32,20,19,0,22,120,20,5,14,2,0,12,13.7339055793991,8.58369098712446,8.15450643776824,0,9.44206008583691,51.5021459227468,8.58369098712446,2.14592274678112,6.00858369098712,0.858369098712446,0,5.15021459227468
"E00004284",217,31,11,15,2,33,106,19,6,23,3,0,20,14.2857142857143,5.06912442396313,6.91244239631336,0.921658986175115,15.2073732718894,48.8479262672811,8.75576036866359,2.76497695852535,10.5990783410138,1.38248847926267,0,9.21658986175115
"E00004285",246,13,23,16,1,19,160,14,3,17,7,1,8,5.28455284552846,9.34959349593496,6.50406504065041,0.40650406504065,7.72357723577236,65.0406504065041,5.69105691056911,1.21951219512195,6.91056910569106,2.84552845528455,0.40650406504065,3.2520325203252
"E00004286",270,17,20,22,1,37,137,36,10,20,4,1,15,6.2962962962963,7.40740740740741,8.14814814814815,0.37037037037037,13.7037037037037,50.7407407407407,13.3333333333333,3.7037037037037,7.40740740740741,1.48148148148148,0.37037037037037,5.55555555555556
"E00004287",224,16,7,9,7,19,152,14,9,16,6,0,10,7.14285714285714,3.125,4.01785714285714,3.125,8.48214285714286,67.8571428571429,6.25,4.01785714285714,7.14285714285714,2.67857142857143,0,4.46428571428571
"E00004288",275,29,14,19,3,37,138,35,3,36,6,2,28,10.5454545454545,5.09090909090909,6.90909090909091,1.09090909090909,13.4545454545455,50.1818181818182,12.7272727272727,1.09090909090909,13.0909090909091,2.18181818181818,0.727272727272727,10.1818181818182
"E00004289",217,19,10,9,2,17,141,19,1,22,1,0,21,8.75576036866359,4.60829493087558,4.14746543778802,0.921658986175115,7.83410138248848,64.9769585253456,8.75576036866359,0.460829493087558,10.1382488479263,0.460829493087558,0,9.67741935483871
"E00004290",273,29,15,26,2,17,137,47,4,27,4,0,23,10.6227106227106,5.49450549450549,9.52380952380952,0.732600732600733,6.22710622710623,50.1831501831502,17.2161172161172,1.46520146520147,9.89010989010989,1.46520146520147,0,8.42490842490843
"E00004291",278,69,26,36,4,19,86,38,4,20,8,1,11,24.8201438848921,9.35251798561151,12.9496402877698,1.43884892086331,6.83453237410072,30.9352517985612,13.6690647482014,1.43884892086331,7.19424460431655,2.87769784172662,0.359712230215827,3.9568345323741
"E00004292",224,58,32,22,3,22,56,31,7,26,8,3,15,25.8928571428571,14.2857142857143,9.82142857142857,1.33928571428571,9.82142857142857,25,13.8392857142857,3.125,11.6071428571429,3.57142857142857,1.33928571428571,6.69642857142857
"E00004293",223,31,10,21,1,21,114,25,4,19,4,3,12,13.9013452914798,4.48430493273543,9.41704035874439,0.448430493273543,9.41704035874439,51.1210762331839,11.2107623318386,1.79372197309417,8.52017937219731,1.79372197309417,1.34529147982063,5.38116591928251
"E00004294",194,25,5,12,2,9,119,22,1,16,3,2,11,12.8865979381443,2.57731958762887,6.18556701030928,1.03092783505155,4.63917525773196,61.340206185567,11.340206185567,0.515463917525773,8.24742268041237,1.54639175257732,1.03092783505155,5.67010309278351
"E00004295",349,26,17,18,1,31,209,47,11,26,6,2,18,7.44985673352436,4.87106017191977,5.15759312320917,0.286532951289398,8.88252148997135,59.8853868194842,13.4670487106017,3.15186246418338,7.44985673352436,1.71919770773639,0.573065902578797,5.15759312320917
"E00004296",284,51,34,25,4,31,105,34,3,23,9,3,11,17.9577464788732,11.9718309859155,8.80281690140845,1.40845070422535,10.9154929577465,36.9718309859155,11.9718309859155,1.05633802816901,8.09859154929578,3.16901408450704,1.05633802816901,3.87323943661972
"E00004297",293,21,20,24,1,36,171,20,2,15,3,1,11,7.16723549488055,6.8259385665529,8.19112627986348,0.341296928327645,12.2866894197952,58.3617747440273,6.8259385665529,0.68259385665529,5.11945392491468,1.02389078498294,0.341296928327645,3.7542662116041
"E00004298",251,14,8,20,3,30,147,29,5,23,8,0,15,5.57768924302789,3.18725099601594,7.96812749003984,1.19521912350598,11.9521912350598,58.5657370517928,11.5537848605578,1.99203187250996,9.16334661354582,3.18725099601594,0,5.97609561752988
"E00004299",242,23,11,20,2,15,159,12,4,2,0,0,2,9.50413223140496,4.54545454545455,8.26446280991736,0.826446280991736,6.19834710743802,65.702479338843,4.95867768595041,1.65289256198347,0.826446280991736,0,0,0.826446280991736
"E00004300",231,31,16,21,5,24,100,34,8,13,4,2,7,13.4199134199134,6.92640692640693,9.09090909090909,2.16450216450216,10.3896103896104,43.2900432900433,14.7186147186147,3.46320346320346,5.62770562770563,1.73160173160173,0.865800865800866,3.03030303030303
"E00004301",435,58,32,30,7,36,201,71,8,39,13,0,26,13.3333333333333,7.35632183908046,6.89655172413793,1.60919540229885,8.27586206896552,46.2068965517241,16.3218390804598,1.83908045977011,8.96551724137931,2.98850574712644,0,5.97701149425287
"E00004302",253,43,19,13,3,28,118,29,4,15,3,2,10,16.99604743083,7.5098814229249,5.13833992094862,1.18577075098814,11.0671936758893,46.6403162055336,11.4624505928854,1.58102766798419,5.92885375494071,1.18577075098814,0.790513833992095,3.95256916996047
"E00004303",255,14,11,21,1,21,177,10,5,12,2,1,9,5.49019607843137,4.31372549019608,8.23529411764706,0.392156862745098,8.23529411764706,69.4117647058823,3.92156862745098,1.96078431372549,4.70588235294118,0.784313725490196,0.392156862745098,3.52941176470588
"E00004304",344,25,15,24,2,36,217,25,10,20,5,3,12,7.26744186046512,4.36046511627907,6.97674418604651,0.581395348837209,10.4651162790698,63.0813953488372,7.26744186046512,2.90697674418605,5.81395348837209,1.45348837209302,0.872093023255814,3.48837209302326
"E00004305",284,11,9,13,0,35,184,32,6,44,13,3,28,3.87323943661972,3.16901408450704,4.57746478873239,0,12.3239436619718,64.7887323943662,11.2676056338028,2.11267605633803,15.4929577464789,4.57746478873239,1.05633802816901,9.85915492957746
"E00004306",275,15,9,22,0,20,180,29,7,22,3,2,17,5.45454545454545,3.27272727272727,8,0,7.27272727272727,65.4545454545455,10.5454545454545,2.54545454545455,8,1.09090909090909,0.727272727272727,6.18181818181818
"E00004307",295,19,18,18,3,25,189,23,2,12,0,2,10,6.44067796610169,6.10169491525424,6.10169491525424,1.01694915254237,8.47457627118644,64.0677966101695,7.79661016949153,0.677966101694915,4.06779661016949,0,0.677966101694915,3.38983050847458
"E00004308",230,12,6,14,1,16,162,19,1,9,2,1,6,5.21739130434783,2.60869565217391,6.08695652173913,0.434782608695652,6.95652173913043,70.4347826086957,8.26086956521739,0.434782608695652,3.91304347826087,0.869565217391304,0.434782608695652,2.60869565217391
"E00004309",231,4,7,17,4,14,163,22,6,10,3,1,6,1.73160173160173,3.03030303030303,7.35930735930736,1.73160173160173,6.06060606060606,70.5627705627706,9.52380952380952,2.5974025974026,4.32900432900433,1.2987012987013,0.432900432900433,2.5974025974026
"E00004310",249,13,14,24,0,11,168,19,6,10,3,0,7,5.22088353413655,5.62248995983936,9.63855421686747,0,4.41767068273092,67.4698795180723,7.63052208835341,2.40963855421687,4.01606425702811,1.20481927710843,0,2.81124497991968
"E00004311",213,14,13,12,4,18,144,8,6,9,3,0,6,6.57276995305164,6.10328638497653,5.63380281690141,1.87793427230047,8.45070422535211,67.6056338028169,3.75586854460094,2.8169014084507,4.22535211267606,1.40845070422535,0,2.8169014084507
"E00004312",270,16,9,23,2,26,168,26,8,16,0,2,14,5.92592592592593,3.33333333333333,8.51851851851852,0.740740740740741,9.62962962962963,62.2222222222222,9.62962962962963,2.96296296296296,5.92592592592593,0,0.740740740740741,5.18518518518519
"E00004313",244,10,2,12,2,17,172,29,3,7,2,0,5,4.0983606557377,0.819672131147541,4.91803278688525,0.819672131147541,6.9672131147541,70.4918032786885,11.8852459016393,1.22950819672131,2.86885245901639,0.819672131147541,0,2.04918032786885
"E00004314",277,17,21,23,3,28,155,30,5,32,12,3,17,6.13718411552347,7.5812274368231,8.30324909747292,1.08303249097473,10.1083032490975,55.956678700361,10.8303249097473,1.80505415162455,11.5523465703971,4.33212996389892,1.08303249097473,6.13718411552347
"E00004315",280,9,17,15,3,17,195,24,1,14,4,0,10,3.21428571428571,6.07142857142857,5.35714285714286,1.07142857142857,6.07142857142857,69.6428571428571,8.57142857142857,0.357142857142857,5,1.42857142857143,0,3.57142857142857
"E00004316",227,29,15,19,0,20,125,19,2,14,6,1,7,12.7753303964758,6.6079295154185,8.37004405286344,0,8.81057268722467,55.0660792951542,8.37004405286344,0.881057268722467,6.16740088105727,2.6431718061674,0.440528634361234,3.08370044052863
"E00004317",337,32,16,21,5,28,222,13,8,13,5,0,8,9.49554896142433,4.74777448071217,6.23145400593472,1.48367952522255,8.30860534124629,65.8753709198813,3.85756676557863,2.37388724035608,3.85756676557863,1.48367952522255,0,2.37388724035608
"E00004318",254,13,9,19,5,20,167,21,3,5,1,0,4,5.11811023622047,3.54330708661417,7.48031496062992,1.96850393700787,7.8740157480315,65.748031496063,8.26771653543307,1.18110236220472,1.96850393700787,0.393700787401575,0,1.5748031496063
"E00004319",245,9,16,16,1,12,162,29,1,9,3,0,6,3.6734693877551,6.53061224489796,6.53061224489796,0.408163265306122,4.89795918367347,66.1224489795918,11.8367346938776,0.408163265306122,3.6734693877551,1.22448979591837,0,2.44897959183673
"E00004320",218,4,6,15,1,16,154,22,5,6,2,0,4,1.8348623853211,2.75229357798165,6.88073394495413,0.458715596330275,7.3394495412844,70.6422018348624,10.0917431192661,2.29357798165138,2.75229357798165,0.917431192660551,0,1.8348623853211
"E00004321",297,15,11,11,0,43,172,45,5,68,6,4,58,5.05050505050505,3.7037037037037,3.7037037037037,0,14.4781144781145,57.9124579124579,15.1515151515152,1.68350168350168,22.8956228956229,2.02020202020202,1.34680134680135,19.5286195286195
"E00004322",233,13,6,15,2,25,151,21,0,17,6,1,10,5.5793991416309,2.57510729613734,6.43776824034335,0.858369098712446,10.7296137339056,64.8068669527897,9.01287553648069,0,7.29613733905579,2.57510729613734,0.429184549356223,4.29184549356223
"E00004323",544,20,17,36,1,260,155,55,4,357,58,27,272,3.67647058823529,3.125,6.61764705882353,0.183823529411765,47.7941176470588,28.4926470588235,10.1102941176471,0.735294117647059,65.625,10.6617647058824,4.96323529411765,50
"E00004324",225,7,11,22,1,16,150,18,7,9,2,0,7,3.11111111111111,4.88888888888889,9.77777777777778,0.444444444444444,7.11111111111111,66.6666666666667,8,3.11111111111111,4,0.888888888888889,0,3.11111111111111
"E00004325",184,10,6,19,3,19,113,14,1,8,1,0,7,5.43478260869565,3.26086956521739,10.3260869565217,1.6304347826087,10.3260869565217,61.4130434782609,7.60869565217391,0.543478260869565,4.34782608695652,0.543478260869565,0,3.80434782608696
"E00004326",192,8,12,7,1,27,107,30,2,19,9,0,8,4.16666666666667,6.25,3.64583333333333,0.520833333333333,14.0625,55.7291666666667,15.625,1.04166666666667,9.89583333333333,4.6875,0,4.16666666666667
"E00004327",246,12,8,15,0,12,176,23,5,13,0,1,12,4.8780487804878,3.2520325203252,6.09756097560976,0,4.8780487804878,71.5447154471545,9.34959349593496,2.03252032520325,5.28455284552846,0,0.40650406504065,4.8780487804878
"E00004328",224,28,11,9,3,16,136,21,2,13,2,2,9,12.5,4.91071428571429,4.01785714285714,1.33928571428571,7.14285714285714,60.7142857142857,9.375,0.892857142857143,5.80357142857143,0.892857142857143,0.892857142857143,4.01785714285714
"E00004329",269,17,19,31,1,20,159,22,2,17,3,0,14,6.31970260223048,7.0631970260223,11.5241635687732,0.371747211895911,7.43494423791822,59.1078066914498,8.17843866171004,0.743494423791822,6.31970260223048,1.11524163568773,0,5.20446096654275
"E00004330",244,4,5,9,0,18,187,21,0,18,4,3,11,1.63934426229508,2.04918032786885,3.68852459016393,0,7.37704918032787,76.6393442622951,8.60655737704918,0,7.37704918032787,1.63934426229508,1.22950819672131,4.50819672131148
"E00004331",229,10,16,11,0,15,152,25,3,21,5,4,12,4.36681222707424,6.98689956331878,4.80349344978166,0,6.55021834061135,66.3755458515284,10.9170305676856,1.31004366812227,9.1703056768559,2.18340611353712,1.74672489082969,5.24017467248908
"E00004332",151,14,4,10,0,7,95,21,1,10,3,0,7,9.27152317880795,2.64900662251656,6.62251655629139,0,4.63576158940397,62.9139072847682,13.9072847682119,0.662251655629139,6.62251655629139,1.98675496688742,0,4.63576158940397
"E00004333",220,12,7,6,0,20,159,16,1,6,0,0,6,5.45454545454545,3.18181818181818,2.72727272727273,0,9.09090909090909,72.2727272727273,7.27272727272727,0.454545454545455,2.72727272727273,0,0,2.72727272727273
"E00004334",171,10,5,8,1,12,109,26,2,8,1,0,7,5.84795321637427,2.92397660818713,4.67836257309941,0.584795321637427,7.01754385964912,63.7426900584795,15.2046783625731,1.16959064327485,4.67836257309941,0.584795321637427,0,4.09356725146199
"E00004335",251,11,5,14,3,18,177,23,2,19,9,0,10,4.38247011952191,1.99203187250996,5.57768924302789,1.19521912350598,7.17131474103586,70.5179282868526,9.16334661354582,0.796812749003984,7.56972111553785,3.58565737051793,0,3.98406374501992
"E00004336",301,10,5,9,2,23,211,41,1,37,6,0,31,3.32225913621263,1.66112956810631,2.99003322259136,0.664451827242525,7.64119601328904,70.0996677740864,13.6212624584718,0.332225913621262,12.2923588039867,1.99335548172757,0,10.2990033222591
"E00004337",214,20,5,19,0,13,126,31,1,16,2,0,14,9.34579439252336,2.33644859813084,8.8785046728972,0,6.07476635514019,58.8785046728972,14.4859813084112,0.467289719626168,7.47663551401869,0.934579439252336,0,6.54205607476635
"E00004338",204,5,4,6,0,10,162,17,3,6,2,1,3,2.45098039215686,1.96078431372549,2.94117647058824,0,4.90196078431373,79.4117647058823,8.33333333333333,1.47058823529412,2.94117647058824,0.980392156862745,0.490196078431373,1.47058823529412
"E00004339",203,12,9,11,0,8,124,39,2,20,0,2,18,5.91133004926108,4.43349753694581,5.41871921182266,0,3.94088669950739,61.0837438423645,19.2118226600985,0.985221674876847,9.85221674876847,0,0.985221674876847,8.86699507389163
"E00004340",203,11,7,11,0,29,121,24,3,45,7,3,35,5.41871921182266,3.44827586206897,5.41871921182266,0,14.2857142857143,59.6059113300493,11.8226600985222,1.47783251231527,22.1674876847291,3.44827586206897,1.47783251231527,17.2413793103448
"E00004341",206,4,1,13,0,11,145,32,0,6,4,0,2,1.94174757281553,0.485436893203883,6.31067961165049,0,5.33980582524272,70.3883495145631,15.5339805825243,0,2.9126213592233,1.94174757281553,0,0.970873786407767
"E00004342",170,4,6,13,1,9,119,18,4,8,4,0,4,2.35294117647059,3.52941176470588,7.64705882352941,0.588235294117647,5.29411764705882,70,10.5882352941176,2.35294117647059,4.70588235294118,2.35294117647059,0,2.35294117647059
"E00004343",192,13,4,13,1,11,132,18,3,6,0,0,6,6.77083333333333,2.08333333333333,6.77083333333333,0.520833333333333,5.72916666666667,68.75,9.375,1.5625,3.125,0,0,3.125
"E00004344",224,18,4,9,2,15,153,23,0,30,0,0,30,8.03571428571429,1.78571428571429,4.01785714285714,0.892857142857143,6.69642857142857,68.3035714285714,10.2678571428571,0,13.3928571428571,0,0,13.3928571428571
"E00004345",245,30,16,18,0,17,135,29,7,4,1,0,3,12.2448979591837,6.53061224489796,7.34693877551021,0,6.93877551020408,55.1020408163265,11.8367346938776,2.85714285714286,1.63265306122449,0.408163265306122,0,1.22448979591837
"E00004346",243,52,16,24,2,18,90,41,5,13,1,0,12,21.3991769547325,6.5843621399177,9.87654320987654,0.823045267489712,7.40740740740741,37.037037037037,16.8724279835391,2.05761316872428,5.34979423868313,0.411522633744856,0,4.93827160493827
"E00004347",192,7,8,24,2,15,113,23,5,14,4,0,10,3.64583333333333,4.16666666666667,12.5,1.04166666666667,7.8125,58.8541666666667,11.9791666666667,2.60416666666667,7.29166666666667,2.08333333333333,0,5.20833333333333
"E00004348",223,16,10,18,0,17,135,27,6,27,4,1,22,7.17488789237668,4.48430493273543,8.07174887892377,0,7.62331838565022,60.5381165919283,12.1076233183857,2.69058295964126,12.1076233183857,1.79372197309417,0.448430493273543,9.86547085201794
"E00004349",253,12,10,27,0,16,172,16,11,18,2,0,16,4.74308300395257,3.95256916996047,10.6719367588933,0,6.32411067193676,67.9841897233202,6.32411067193676,4.34782608695652,7.11462450592885,0.790513833992095,0,6.32411067193676
"E00004350",217,14,9,16,0,15,141,22,2,13,3,1,9,6.45161290322581,4.14746543778802,7.37327188940092,0,6.91244239631336,64.9769585253456,10.1382488479263,0.921658986175115,5.99078341013825,1.38248847926267,0.460829493087558,4.14746543778802
"E00004351",251,20,11,27,2,17,149,25,8,14,5,1,8,7.96812749003984,4.38247011952191,10.7569721115538,0.796812749003984,6.77290836653386,59.3625498007968,9.9601593625498,3.18725099601594,5.57768924302789,1.99203187250996,0.398406374501992,3.18725099601594
"E00004352",231,7,8,16,1,14,168,17,10,4,2,0,2,3.03030303030303,3.46320346320346,6.92640692640693,0.432900432900433,6.06060606060606,72.7272727272727,7.35930735930736,4.32900432900433,1.73160173160173,0.865800865800866,0,0.865800865800866
"E00004353",220,22,15,20,0,19,118,26,5,6,1,0,5,10,6.81818181818182,9.09090909090909,0,8.63636363636364,53.6363636363636,11.8181818181818,2.27272727272727,2.72727272727273,0.454545454545455,0,2.27272727272727
"E00004354",219,8,3,24,1,19,134,30,1,5,1,0,4,3.65296803652968,1.36986301369863,10.958904109589,0.45662100456621,8.67579908675799,61.1872146118721,13.6986301369863,0.45662100456621,2.28310502283105,0.45662100456621,0,1.82648401826484
"E00004355",221,23,14,21,0,21,122,20,2,19,4,0,15,10.4072398190045,6.33484162895928,9.50226244343891,0,9.50226244343891,55.2036199095023,9.04977375565611,0.904977375565611,8.5972850678733,1.80995475113122,0,6.78733031674208
"E00004356",233,9,8,13,2,18,166,17,9,13,2,1,10,3.86266094420601,3.43347639484979,5.5793991416309,0.858369098712446,7.72532188841202,71.244635193133,7.29613733905579,3.86266094420601,5.5793991416309,0.858369098712446,0.429184549356223,4.29184549356223
"E00004357",240,13,6,17,1,9,171,23,6,7,3,0,4,5.41666666666667,2.5,7.08333333333333,0.416666666666667,3.75,71.25,9.58333333333333,2.5,2.91666666666667,1.25,0,1.66666666666667
"E00004358",225,32,16,19,4,18,110,26,6,9,0,0,9,14.2222222222222,7.11111111111111,8.44444444444444,1.77777777777778,8,48.8888888888889,11.5555555555556,2.66666666666667,4,0,0,4
"E00004359",241,13,9,15,1,22,163,18,3,6,2,0,4,5.39419087136929,3.7344398340249,6.22406639004149,0.4149377593361,9.12863070539419,67.6348547717842,7.46887966804979,1.2448132780083,2.4896265560166,0.829875518672199,0,1.6597510373444
"E00004360",224,8,9,16,2,13,153,23,2,9,3,0,6,3.57142857142857,4.01785714285714,7.14285714285714,0.892857142857143,5.80357142857143,68.3035714285714,10.2678571428571,0.892857142857143,4.01785714285714,1.33928571428571,0,2.67857142857143
"E00004361",346,19,17,30,8,83,160,29,9,104,30,17,57,5.49132947976879,4.91329479768786,8.67052023121387,2.3121387283237,23.9884393063584,46.242774566474,8.38150289017341,2.60115606936416,30.0578034682081,8.67052023121387,4.91329479768786,16.4739884393064
"E00004362",255,63,41,25,8,23,69,26,13,21,4,1,16,24.7058823529412,16.078431372549,9.80392156862745,3.13725490196078,9.01960784313725,27.0588235294118,10.1960784313725,5.09803921568627,8.23529411764706,1.56862745098039,0.392156862745098,6.27450980392157
"E00004363",321,97,47,43,2,28,68,36,17,46,11,5,30,30.2180685358255,14.6417445482866,13.3956386292835,0.623052959501558,8.72274143302181,21.183800623053,11.214953271028,5.29595015576324,14.3302180685358,3.42679127725857,1.55763239875389,9.34579439252336
"E00004364",450,111,67,39,5,49,146,33,15,48,12,2,34,24.6666666666667,14.8888888888889,8.66666666666667,1.11111111111111,10.8888888888889,32.4444444444444,7.33333333333333,3.33333333333333,10.6666666666667,2.66666666666667,0.444444444444444,7.55555555555556
"E00004365",224,4,6,10,1,17,162,24,1,14,3,0,11,1.78571428571429,2.67857142857143,4.46428571428571,0.446428571428571,7.58928571428571,72.3214285714286,10.7142857142857,0.446428571428571,6.25,1.33928571428571,0,4.91071428571429
"E00004366",235,67,31,25,2,27,58,25,6,14,3,2,9,28.5106382978723,13.1914893617021,10.6382978723404,0.851063829787234,11.4893617021277,24.6808510638298,10.6382978723404,2.5531914893617,5.95744680851064,1.27659574468085,0.851063829787234,3.82978723404255
"E00004367",261,56,23,29,5,27,93,28,8,23,5,0,18,21.455938697318,8.81226053639847,11.1111111111111,1.91570881226054,10.3448275862069,35.632183908046,10.727969348659,3.06513409961686,8.81226053639847,1.91570881226054,0,6.89655172413793
"E00004368",299,12,12,17,3,13,215,27,5,7,2,0,5,4.0133779264214,4.0133779264214,5.68561872909699,1.00334448160535,4.34782608695652,71.9063545150502,9.03010033444816,1.67224080267559,2.34113712374582,0.668896321070234,0,1.67224080267559
"E00004369",215,67,22,21,4,22,58,21,6,14,5,1,8,31.1627906976744,10.2325581395349,9.76744186046512,1.86046511627907,10.2325581395349,26.9767441860465,9.76744186046512,2.7906976744186,6.51162790697674,2.32558139534884,0.465116279069767,3.72093023255814
"E00004370",205,83,15,21,6,17,48,15,2,9,5,0,4,40.4878048780488,7.31707317073171,10.2439024390244,2.92682926829268,8.29268292682927,23.4146341463415,7.31707317073171,0.975609756097561,4.39024390243902,2.4390243902439,0,1.95121951219512
"E00004371",172,60,23,21,3,16,34,15,6,14,5,0,9,34.8837209302326,13.3720930232558,12.2093023255814,1.74418604651163,9.30232558139535,19.7674418604651,8.72093023255814,3.48837209302326,8.13953488372093,2.90697674418605,0,5.23255813953488
"E00004372",230,32,21,29,1,36,93,18,7,18,6,2,10,13.9130434782609,9.1304347826087,12.6086956521739,0.434782608695652,15.6521739130435,40.4347826086956,7.82608695652174,3.04347826086957,7.82608695652174,2.60869565217391,0.869565217391304,4.34782608695652
"E00004373",267,81,28,33,2,25,63,35,7,20,5,2,13,30.3370786516854,10.4868913857678,12.3595505617978,0.749063670411985,9.36329588014981,23.5955056179775,13.1086142322097,2.62172284644195,7.49063670411985,1.87265917602996,0.749063670411985,4.8689138576779
"E00004374",170,48,18,18,3,18,48,17,5,16,2,0,13,28.2352941176471,10.5882352941176,10.5882352941176,1.76470588235294,10.5882352941176,28.2352941176471,10,2.94117647058824,9.41176470588235,1.17647058823529,0,7.64705882352941
"E00004375",212,11,4,20,2,15,147,13,2,6,3,0,3,5.18867924528302,1.88679245283019,9.43396226415094,0.943396226415094,7.07547169811321,69.3396226415094,6.13207547169811,0.943396226415094,2.83018867924528,1.41509433962264,0,1.41509433962264
"E00004376",333,67,37,34,2,39,125,29,10,35,7,3,25,20.1201201201201,11.1111111111111,10.2102102102102,0.600600600600601,11.7117117117117,37.5375375375375,8.70870870870871,3.003003003003,10.5105105105105,2.1021021021021,0.900900900900901,7.50750750750751
"E00004377",166,56,21,24,1,20,30,14,6,20,2,0,18,33.7349397590361,12.6506024096386,14.4578313253012,0.602409638554217,12.0481927710843,18.0722891566265,8.43373493975904,3.6144578313253,12.0481927710843,1.20481927710843,0,10.8433734939759
"E00004378",245,18,19,19,2,25,136,26,4,16,6,1,9,7.34693877551021,7.75510204081633,7.75510204081633,0.816326530612245,10.2040816326531,55.5102040816327,10.6122448979592,1.63265306122449,6.53061224489796,2.44897959183673,0.408163265306122,3.6734693877551
"E00004379",234,12,14,17,2,18,154,17,4,12,3,1,8,5.12820512820513,5.98290598290598,7.26495726495727,0.854700854700855,7.69230769230769,65.8119658119658,7.26495726495727,1.70940170940171,5.12820512820513,1.28205128205128,0.427350427350427,3.41880341880342
"E00004380",276,85,21,24,3,39,81,23,10,40,8,6,25,30.7971014492754,7.60869565217391,8.69565217391304,1.08695652173913,14.1304347826087,29.3478260869565,8.33333333333333,3.6231884057971,14.4927536231884,2.89855072463768,2.17391304347826,9.05797101449275
"E00004381",236,13,27,17,1,24,143,11,11,9,7,0,2,5.50847457627119,11.4406779661017,7.20338983050847,0.423728813559322,10.1694915254237,60.5932203389831,4.66101694915254,4.66101694915254,3.8135593220339,2.96610169491525,0,0.847457627118644
"E00004382",233,21,12,10,5,16,157,12,3,30,6,0,24,9.01287553648069,5.15021459227468,4.29184549356223,2.14592274678112,6.86695278969957,67.381974248927,5.15021459227468,1.28755364806867,12.8755364806867,2.57510729613734,0,10.3004291845494
"E00004383",183,13,11,16,1,10,118,14,3,7,3,1,3,7.10382513661202,6.01092896174863,8.7431693989071,0.546448087431694,5.46448087431694,64.4808743169399,7.65027322404372,1.63934426229508,3.82513661202186,1.63934426229508,0.546448087431694,1.63934426229508
"E00004384",183,23,9,22,1,11,106,11,4,10,2,0,8,12.568306010929,4.91803278688525,12.0218579234973,0.546448087431694,6.01092896174863,57.9234972677596,6.01092896174863,2.18579234972678,5.46448087431694,1.09289617486339,0,4.37158469945355
"E00004385",175,10,8,7,2,16,117,15,3,8,3,0,5,5.71428571428571,4.57142857142857,4,1.14285714285714,9.14285714285714,66.8571428571429,8.57142857142857,1.71428571428571,4.57142857142857,1.71428571428571,0,2.85714285714286
"E00004386",201,11,14,14,2,17,131,12,4,26,2,2,22,5.4726368159204,6.96517412935323,6.96517412935323,0.995024875621891,8.45771144278607,65.1741293532338,5.97014925373134,1.99004975124378,12.9353233830846,0.995024875621891,0.995024875621891,10.9452736318408
"E00004387",177,9,11,13,0,10,119,15,2,10,3,0,7,5.08474576271187,6.21468926553672,7.34463276836158,0,5.64971751412429,67.2316384180791,8.47457627118644,1.12994350282486,5.64971751412429,1.69491525423729,0,3.95480225988701
"E00004388",192,11,4,18,1,11,140,7,3,14,3,0,11,5.72916666666667,2.08333333333333,9.375,0.520833333333333,5.72916666666667,72.9166666666667,3.64583333333333,1.5625,7.29166666666667,1.5625,0,5.72916666666667
"E00004389",223,9,12,16,0,11,169,6,5,12,2,0,10,4.03587443946188,5.38116591928251,7.17488789237668,0,4.93273542600897,75.7847533632287,2.69058295964126,2.24215246636771,5.38116591928251,0.896860986547085,0,4.48430493273543
"E00004390",231,30,13,10,0,20,135,23,3,15,6,1,7,12.987012987013,5.62770562770563,4.32900432900433,0,8.65800865800866,58.4415584415584,9.95670995670996,1.2987012987013,6.49350649350649,2.5974025974026,0.432900432900433,3.03030303030303
"E00004391",243,19,10,8,3,19,170,14,4,4,3,0,1,7.81893004115226,4.11522633744856,3.29218106995885,1.23456790123457,7.81893004115226,69.9588477366255,5.76131687242798,1.64609053497942,1.64609053497942,1.23456790123457,0,0.411522633744856
