UID,Price,Date,Street,District,Region,Postcode,oseast1m,osnrth1m
594208,1875000,05/29/2015 0:00,WINCHESTER ROAD,CAMDEN,GREATER LONDON,NW33NE,526858,184224
594320,1875000,12/01/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34ND,527394,184718
597061,1875000,01/05/2015 0:00,ST JOHNS WOOD PARK,CAMDEN,GREATER LONDON,NW86QT,526788,184024
927453,1875000,12/18/2015 0:00,BEDFORD AVENUE,CAMDEN,GREATER LONDON,WC1B3AG,529872,181529
927454,1858259,01/15/2015 0:00,BEDFORD AVENUE,CAMDEN,GREATER LONDON,WC1B3AG,529872,181529
515684,1850000,03/31/2015 0:00,WEST HILL PARK,CAMDEN,GREATER LONDON,N66ND,527994,186891
594154,1850000,10/12/2015 0:00,AINGER ROAD,CAMDEN,GREATER LONDON,NW33AS,527788,184061
594179,1850000,06/12/2015 0:00,ADAMSON ROAD,CAMDEN,GREATER LONDON,NW33HR,526866,184472
594588,1850000,09/25/2015 0:00,HEATH STREET,CAMDEN,GREATER LONDON,NW36TP,526366,185621
594589,1850000,09/25/2015 0:00,HEATH STREET,CAMDEN,GREATER LONDON,NW36TP,526366,185621
594471,1840000,01/02/2015 0:00,LYNDHURST GARDENS,CAMDEN,GREATER LONDON,NW35NT,526852,185232
593968,1825000,08/21/2015 0:00,SPENCER WALK,CAMDEN,GREATER LONDON,NW31QZ,526505,185767
595178,1825000,07/09/2015 0:00,BRAMSHILL GARDENS,CAMDEN,GREATER LONDON,NW51JJ,528902,186483
927617,1825000,06/05/2015 0:00,JOHN STREET,CAMDEN,GREATER LONDON,WC1N2BF,530793,182087
594664,1820000,05/15/2015 0:00,REDINGTON ROAD,CAMDEN,GREATER LONDON,NW37RR,525640,186228
594465,1815000,01/16/2015 0:00,LYNDHURST ROAD,CAMDEN,GREATER LONDON,NW35NL,526859,185343
594354,1810000,07/24/2015 0:00,STEELES ROAD,CAMDEN,GREATER LONDON,NW34SE,527716,184534
595217,1810000,07/24/2015 0:00,LADY SOMERSET ROAD,CAMDEN,GREATER LONDON,NW51TU,528830,185631
594466,1805000,12/18/2015 0:00,LYNDHURST GARDENS,CAMDEN,GREATER LONDON,NW35NN,526889,185262
515650,1800000,03/20/2015 0:00,LANGBOURNE AVENUE,CAMDEN,GREATER LONDON,N66AJ,528275,186603
593940,1800000,12/03/2015 0:00,SQUIRES MOUNT COTTAGES,CAMDEN,GREATER LONDON,NW31EE,526597,186218
594266,1800000,09/30/2015 0:00,BELSIZE PARK,CAMDEN,GREATER LONDON,NW34EE,526693,184611
594272,1800000,09/25/2015 0:00,LANCASTER GROVE,CAMDEN,GREATER LONDON,NW34EU,526910,184659
594411,1800000,12/22/2015 0:00,BELSIZE LANE,CAMDEN,GREATER LONDON,NW35AU,526745,184738
595727,1800000,06/02/2015 0:00,COTLEIGH ROAD,CAMDEN,GREATER LONDON,NW62NL,525339,184266
595804,1800000,02/16/2015 0:00,HIGHFIELD MEWS,CAMDEN,GREATER LONDON,NW63GB,525599,184443
597063,1800000,10/13/2015 0:00,ST JOHNS WOOD PARK,CAMDEN,GREATER LONDON,NW86RD,526771,183851
594054,1775000,05/19/2015 0:00,RONA ROAD,CAMDEN,GREATER LONDON,NW32HY,528063,185623
594237,1775000,11/06/2015 0:00,QUICKSWOOD,CAMDEN,GREATER LONDON,NW33SE,527399,184270
594671,1775000,12/18/2015 0:00,KIDDERPORE AVENUE,CAMDEN,GREATER LONDON,NW37SF,525340,185797
597147,1775000,10/20/2015 0:00,ST EDMUNDS TERRACE,CAMDEN,GREATER LONDON,NW87QN,527530,183598
515685,1770000,07/01/2015 0:00,HIGHGATE WEST HILL,CAMDEN,GREATER LONDON,N66NJ,528038,186866
597062,1770000,03/24/2015 0:00,ST JOHNS WOOD PARK,CAMDEN,GREATER LONDON,NW86RB,526787,183896
595227,1767000,04/28/2015 0:00,BURGHLEY ROAD,CAMDEN,GREATER LONDON,NW51UN,528963,185770
593407,1765000,03/26/2015 0:00,SARRE ROAD,CAMDEN,GREATER LONDON,NW23SL,524721,185265
595947,1765000,11/03/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW64PA,525538,183906
595489,1760000,09/30/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BE,525337,185054
927622,1757000,01/20/2015 0:00,NORTH MEWS,CAMDEN,GREATER LONDON,WC1N2JP,530898,182098
595969,1755000,10/16/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW64SJ,525634,183937
592603,1750000,05/01/2015 0:00,CROWNDALE ROAD,CAMDEN,GREATER LONDON,NW11TP,529312,183437
592909,1750000,04/16/2015 0:00,PRINCE ALBERT ROAD,CAMDEN,GREATER LONDON,NW17ST,528145,183693
592955,1750000,06/22/2015 0:00,PRINCESS ROAD,CAMDEN,GREATER LONDON,NW18JR,528231,183859
594236,1750000,06/30/2015 0:00,CONYBEARE,CAMDEN,GREATER LONDON,NW33SD,527415,184229
597066,1740000,08/07/2015 0:00,ST JOHNS WOOD PARK,CAMDEN,GREATER LONDON,NW86RJ,526776,183785
595833,1735000,05/01/2015 0:00,CANFIELD GARDENS,CAMDEN,GREATER LONDON,NW63JN,526159,184513
592831,1728000,09/28/2015 0:00,GLOUCESTER AVENUE,CAMDEN,GREATER LONDON,NW17AE,528599,183638
594144,1706495,01/30/2015 0:00,TASKER ROAD,CAMDEN,GREATER LONDON,NW32YS,527779,185214
515656,1700000,07/31/2015 0:00,ST MICHAELS TERRACE,CAMDEN,GREATER LONDON,N66BH,528288,187299
592862,1700000,07/17/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17ET,528878,183689
593962,1700000,12/22/2015 0:00,HAMPSTEAD HIGH STREET,CAMDEN,GREATER LONDON,NW31QA,526515,185693
594293,1700000,09/11/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34JH,527084,184789
594483,1700000,06/05/2015 0:00,WEDDERBURN ROAD,CAMDEN,GREATER LONDON,NW35QG,526747,185168
594619,1700000,07/02/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37BS,525123,185923
595313,1700000,11/09/2015 0:00,TORRIANO AVENUE,CAMDEN,GREATER LONDON,NW52SD,529554,185258
595656,1700000,03/17/2015 0:00,PANDORA ROAD,CAMDEN,GREATER LONDON,NW61TT,525255,185028
912176,1700000,09/04/2015 0:00,TOTTENHAM MEWS,CAMDEN,GREATER LONDON,W1T4AG,529337,181811
927818,1700000,11/13/2015 0:00,CENTRAL ST GILES PIAZZA,CAMDEN,GREATER LONDON,WC2H8AB,529978,181306
594665,1699999,10/23/2015 0:00,REDINGTON ROAD,CAMDEN,GREATER LONDON,NW37RR,525640,186228
592662,1699500,09/22/2015 0:00,CUMBERLAND TERRACE,CAMDEN,GREATER LONDON,NW14HP,528687,183107
595482,1685000,09/09/2015 0:00,DENNINGTON PARK ROAD,CAMDEN,GREATER LONDON,NW61BB,525322,184956
594599,1683000,08/12/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37AA,525628,185421
515652,1680000,07/17/2015 0:00,HIGHGATE WEST HILL,CAMDEN,GREATER LONDON,N66AT,528142,186372
594412,1675000,04/30/2015 0:00,BELSIZE LANE,CAMDEN,GREATER LONDON,NW35AU,526745,184738
594620,1675000,11/24/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37BS,525123,185923
927443,1675000,10/29/2015 0:00,MUSEUM STREET,CAMDEN,GREATER LONDON,WC1A1LH,530120,181550
594146,1672000,10/15/2015 0:00,PARKHILL WALK,CAMDEN,GREATER LONDON,NW32YU,527828,185094
595405,1658000,10/16/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW53QD,528038,184682
515693,1655000,03/05/2015 0:00,SWAINS LANE,CAMDEN,GREATER LONDON,N66QL,528484,186463
592962,1650000,10/30/2015 0:00,EGBERT STREET,CAMDEN,GREATER LONDON,NW18LJ,528169,184006
592966,1650000,12/18/2015 0:00,CHALCOT ROAD,CAMDEN,GREATER LONDON,NW18LL,528136,183990
594225,1650000,11/13/2015 0:00,KING HENRYS ROAD,CAMDEN,GREATER LONDON,NW33QR,527802,184211
594535,1650000,09/10/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36DH,525974,185198
594640,1650000,08/05/2015 0:00,OAK HILL PARK,CAMDEN,GREATER LONDON,NW37LN,525908,185898
595839,1650000,09/04/2015 0:00,GREENCROFT GARDENS,CAMDEN,GREATER LONDON,NW63LS,526241,184512
927740,1650000,02/16/2015 0:00,KINGS CROSS ROAD,CAMDEN,GREATER LONDON,WC1X9LN,530846,182617
594142,1649381,12/01/2015 0:00,PARKHILL ROAD,CAMDEN,GREATER LONDON,NW32YJ,527736,184855
594212,1649000,07/24/2015 0:00,WINCHESTER ROAD,CAMDEN,GREATER LONDON,NW33NT,526878,184268
515654,1645075,08/13/2015 0:00,HIGHGATE WEST HILL,CAMDEN,GREATER LONDON,N66AT,528142,186372
593032,1635000,12/18/2015 0:00,ROCHESTER ROAD,CAMDEN,GREATER LONDON,NW19JJ,529080,184596
592833,1625000,07/27/2015 0:00,GLOUCESTER AVENUE,CAMDEN,GREATER LONDON,NW17BA,528417,183843
592893,1625000,11/13/2015 0:00,ALBERT STREET,CAMDEN,GREATER LONDON,NW17NR,528919,183512
592949,1625000,07/31/2015 0:00,GLOUCESTER AVENUE,CAMDEN,GREATER LONDON,NW18HX,528106,184158
595658,1625000,12/04/2015 0:00,SOLENT ROAD,CAMDEN,GREATER LONDON,NW61TU,525167,185016
594634,1615000,06/03/2015 0:00,NORTH END,CAMDEN,GREATER LONDON,NW37HL,526099,186935
595528,1613050,05/13/2015 0:00,ACHILLES ROAD,CAMDEN,GREATER LONDON,NW61DZ,525055,185367
597093,1607400,05/07/2015 0:00,CECIL GROVE,CAMDEN,GREATER LONDON,NW87EB,527438,183579
927482,1605000,11/27/2015 0:00,TORRINGTON PLACE,CAMDEN,GREATER LONDON,WC1E7HE,529554,182013
515658,1600000,03/30/2015 0:00,HIGHGATE WEST HILL,CAMDEN,GREATER LONDON,N66DA,528313,187411
592608,1600000,10/30/2015 0:00,EUSTON ROAD,CAMDEN,GREATER LONDON,NW12AR,530073,182874
592898,1600000,05/29/2015 0:00,MORNINGTON TERRACE,CAMDEN,GREATER LONDON,NW17RT,528816,183522
592963,1600000,04/27/2015 0:00,EGBERT STREET,CAMDEN,GREATER LONDON,NW18LJ,528169,184006
592999,1600000,06/17/2015 0:00,CHALCOT CRESCENT,CAMDEN,GREATER LONDON,NW18YG,527951,184027
594062,1600000,08/14/2015 0:00,SAVERNAKE ROAD,CAMDEN,GREATER LONDON,NW32JU,528014,185689
594263,1600000,09/02/2015 0:00,BELSIZE PARK,CAMDEN,GREATER LONDON,NW34EE,526693,184611
594496,1600000,03/20/2015 0:00,MARESFIELD GARDENS,CAMDEN,GREATER LONDON,NW35TE,526420,185107
594602,1600000,06/30/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37AA,525628,185421
595566,1600000,04/30/2015 0:00,CANNON HILL,CAMDEN,GREATER LONDON,NW61JP,525525,185367
595567,1600000,07/17/2015 0:00,CANNON HILL,CAMDEN,GREATER LONDON,NW61JP,525525,185367
595610,1600000,07/30/2015 0:00,SUMATRA ROAD,CAMDEN,GREATER LONDON,NW61PR,525102,184994
927719,1600000,08/28/2015 0:00,THEOBALDS ROAD,CAMDEN,GREATER LONDON,WC1X8NX,530853,181935
597095,1588000,05/21/2015 0:00,CECIL GROVE,CAMDEN,GREATER LONDON,NW87EB,527438,183579
595571,1587000,12/18/2015 0:00,CANNON HILL,CAMDEN,GREATER LONDON,NW61JT,525474,185316
592854,1585000,09/02/2015 0:00,JAMESTOWN ROAD,CAMDEN,GREATER LONDON,NW17BY,528573,183991
593403,1585000,06/11/2015 0:00,MINSTER ROAD,CAMDEN,GREATER LONDON,NW23SH,524607,185325
594568,1580000,09/18/2015 0:00,LINDFIELD GARDENS,CAMDEN,GREATER LONDON,NW36PU,526064,185307
595284,1580000,12/16/2015 0:00,LEVERTON STREET,CAMDEN,GREATER LONDON,NW52NY,529117,185518
515653,1575000,12/17/2015 0:00,HIGHGATE WEST HILL,CAMDEN,GREATER LONDON,N66AT,528142,186372
594080,1575000,11/06/2015 0:00,BYRON MEWS,CAMDEN,GREATER LONDON,NW32NQ,527473,185507
927724,1575000,10/23/2015 0:00,GRAYS INN ROAD,CAMDEN,GREATER LONDON,WC1X8UE,530712,182375
595611,1572000,01/16/2015 0:00,SUMATRA ROAD,CAMDEN,GREATER LONDON,NW61PR,525102,184994
594316,1570000,06/15/2015 0:00,HOWITT ROAD,CAMDEN,GREATER LONDON,NW34LU,527289,184879
594613,1564546,09/17/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37AX,525520,185426
594003,1560000,09/10/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW32AE,527249,185230
594295,1560000,03/17/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34JN,527260,184711
595901,1560000,05/15/2015 0:00,PRIORY TERRACE,CAMDEN,GREATER LONDON,NW64DG,525655,183879
512492,1555000,03/13/2015 0:00,YORK WAY,CAMDEN,GREATER LONDON,N1C4AS,530301,183608
284566,1550000,08/28/2015 0:00,HATTON WALL,CAMDEN,GREATER LONDON,EC1N8JJ,531255,181958
594319,1550000,02/05/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34NB,527280,184764
595137,1550000,07/17/2015 0:00,SPENCER RISE,CAMDEN,GREATER LONDON,NW51AP,528941,185997
595652,1550000,10/23/2015 0:00,NARCISSUS ROAD,CAMDEN,GREATER LONDON,NW61TL,525197,185042
597096,1547000,05/07/2015 0:00,CECIL GROVE,CAMDEN,GREATER LONDON,NW87EB,527438,183579
592653,1540000,06/19/2015 0:00,ALBANY STREET,CAMDEN,GREATER LONDON,NW14BT,528808,182567
594332,1540000,05/22/2015 0:00,STRATHRAY GARDENS,CAMDEN,GREATER LONDON,NW34PA,527043,184539
595260,1540000,03/25/2015 0:00,FORTESS ROAD,CAMDEN,GREATER LONDON,NW52HR,529097,185777
595439,1540000,12/04/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW54EU,528074,184864
595581,1535000,01/30/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61LR,525533,185302
512328,1530000,06/26/2015 0:00,CHESTER ROAD,CAMDEN,GREATER LONDON,N195DF,528839,186587
594141,1530000,04/24/2015 0:00,PARKHILL ROAD,CAMDEN,GREATER LONDON,NW32YH,527750,184942
594414,1525000,04/01/2015 0:00,BELSIZE LANE,CAMDEN,GREATER LONDON,NW35AU,526745,184738
595285,1525000,11/13/2015 0:00,LEVERTON STREET,CAMDEN,GREATER LONDON,NW52NY,529117,185518
594626,1520000,05/08/2015 0:00,FROGNAL LANE,CAMDEN,GREATER LONDON,NW37DU,525816,185382
593034,1510000,01/30/2015 0:00,ROCHESTER ROAD,CAMDEN,GREATER LONDON,NW19JJ,529080,184596
593405,1510000,12/04/2015 0:00,SARRE ROAD,CAMDEN,GREATER LONDON,NW23SL,524721,185265
594269,1510000,07/15/2015 0:00,BELSIZE PARK,CAMDEN,GREATER LONDON,NW34EE,526693,184611
594680,1500210,01/14/2015 0:00,KIDDERPORE GARDENS,CAMDEN,GREATER LONDON,NW37SR,525521,185826
592908,1500000,12/22/2015 0:00,PRINCE ALBERT ROAD,CAMDEN,GREATER LONDON,NW17ST,528145,183693
593052,1500000,10/12/2015 0:00,JEFFREYS STREET,CAMDEN,GREATER LONDON,NW19PS,529016,184331
593053,1500000,12/01/2015 0:00,JEFFREYS STREET,CAMDEN,GREATER LONDON,NW19PS,529016,184331
594214,1500000,08/12/2015 0:00,WINCHESTER ROAD,CAMDEN,GREATER LONDON,NW33NT,526878,184268
594268,1500000,09/15/2015 0:00,BELSIZE PARK,CAMDEN,GREATER LONDON,NW34EE,526693,184611
594468,1500000,12/14/2015 0:00,LYNDHURST GARDENS,CAMDEN,GREATER LONDON,NW35NR,526895,185083
595138,1500000,04/10/2015 0:00,SPENCER RISE,CAMDEN,GREATER LONDON,NW51AP,528941,185997
595404,1500000,05/15/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW53QD,528038,184682
595447,1500000,12/02/2015 0:00,GRAFTON TERRACE,CAMDEN,GREATER LONDON,NW54HY,527985,185055
595548,1500000,01/06/2015 0:00,LYMINGTON ROAD,CAMDEN,GREATER LONDON,NW61HQ,525993,185083
595783,1500000,11/03/2015 0:00,COMPAYNE GARDENS,CAMDEN,GREATER LONDON,NW63DB,525792,184444
927449,1500000,01/30/2015 0:00,BLOOMSBURY SQUARE,CAMDEN,GREATER LONDON,WC1A2LP,530299,181629
927672,1500000,02/27/2015 0:00,HIGH HOLBORN,CAMDEN,GREATER LONDON,WC1V6LS,530737,181585
594621,1495000,06/11/2015 0:00,CHESTERFORD GARDENS,CAMDEN,GREATER LONDON,NW37DD,525974,185596
592130,1490000,11/27/2015 0:00,ROYAL COLLEGE STREET,CAMDEN,GREATER LONDON,NW10TH,529451,183750
597092,1490000,05/07/2015 0:00,CECIL GROVE,CAMDEN,GREATER LONDON,NW87EB,527438,183579
594632,1485000,06/25/2015 0:00,BRACKNELL GARDENS,CAMDEN,GREATER LONDON,NW37EE,525658,185484
595941,1480000,08/10/2015 0:00,GASCONY AVENUE,CAMDEN,GREATER LONDON,NW64ND,525303,184194
597097,1478800,05/07/2015 0:00,CECIL GROVE,CAMDEN,GREATER LONDON,NW87EB,527438,183579
512316,1475000,04/13/2015 0:00,BRECKNOCK ROAD,CAMDEN,GREATER LONDON,N195AB,529249,185667
594211,1475000,01/07/2015 0:00,WINCHESTER ROAD,CAMDEN,GREATER LONDON,NW33NT,526878,184268
594367,1475000,07/17/2015 0:00,ELIZABETH MEWS,CAMDEN,GREATER LONDON,NW34TL,527567,184671
927830,1475000,03/12/2015 0:00,SHORTS GARDENS,CAMDEN,GREATER LONDON,WC2H9AT,530095,181131
912191,1460000,09/11/2015 0:00,WARREN STREET,CAMDEN,GREATER LONDON,W1T5LE,529229,182228
594422,1457000,03/02/2015 0:00,BUCKLAND CRESCENT,CAMDEN,GREATER LONDON,NW35DJ,526740,184481
515461,1450000,06/12/2015 0:00,HAMPSTEAD LANE,CAMDEN,GREATER LONDON,N64RT,528093,187470
592848,1450000,05/08/2015 0:00,JAMESTOWN ROAD,CAMDEN,GREATER LONDON,NW17BY,528573,183991
593048,1450000,06/26/2015 0:00,BONNY STREET,CAMDEN,GREATER LONDON,NW19PG,529102,184161
594289,1450000,06/25/2015 0:00,BELSIZE SQUARE,CAMDEN,GREATER LONDON,NW34HT,526963,184696
594474,1450000,03/09/2015 0:00,THURLOW ROAD,CAMDEN,GREATER LONDON,NW35PH,526812,185482
594593,1450000,07/07/2015 0:00,FROGNAL GARDENS,CAMDEN,GREATER LONDON,NW36UX,526191,185715
594682,1450000,10/21/2015 0:00,HEATH DRIVE,CAMDEN,GREATER LONDON,NW37SY,525509,185582
597094,1450000,05/07/2015 0:00,CECIL GROVE,CAMDEN,GREATER LONDON,NW87EB,527438,183579
927618,1450000,05/01/2015 0:00,JOHN STREET,CAMDEN,GREATER LONDON,WC1N2BF,530793,182087
594639,1440000,02/27/2015 0:00,OAK HILL PARK,CAMDEN,GREATER LONDON,NW37LL,525975,185868
595357,1440000,05/15/2015 0:00,WILLES ROAD,CAMDEN,GREATER LONDON,NW53DL,528724,184908
594540,1437500,10/28/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36DN,525716,185346
592894,1435000,09/17/2015 0:00,PARK VILLAGE EAST,CAMDEN,GREATER LONDON,NW17PY,528774,183397
593937,1435000,04/10/2015 0:00,HEATH STREET,CAMDEN,GREATER LONDON,NW31DT,526372,186111
594247,1435000,02/20/2015 0:00,BELSIZE AVENUE,CAMDEN,GREATER LONDON,NW34BL,526971,184982
594294,1435000,03/23/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34JL,527197,184739
592905,1430000,03/11/2015 0:00,DELANCEY STREET,CAMDEN,GREATER LONDON,NW17SA,528727,183590
594627,1430000,08/27/2015 0:00,FROGNAL LANE,CAMDEN,GREATER LONDON,NW37DU,525816,185382
595292,1427000,08/19/2015 0:00,FALKLAND ROAD,CAMDEN,GREATER LONDON,NW52PS,529047,185343
595531,1426395,09/01/2015 0:00,AGAMEMNON ROAD,CAMDEN,GREATER LONDON,NW61EG,524969,185475
595209,1425000,04/30/2015 0:00,WOODSOME ROAD,CAMDEN,GREATER LONDON,NW51RZ,528614,186188
595291,1425000,08/28/2015 0:00,LEVERTON PLACE,CAMDEN,GREATER LONDON,NW52PL,529036,185240
595512,1425000,08/18/2015 0:00,INGHAM ROAD,CAMDEN,GREATER LONDON,NW61DG,525190,185574
927569,1425000,03/13/2015 0:00,THANET STREET,CAMDEN,GREATER LONDON,WC1H9QL,530152,182610
927646,1425000,09/18/2015 0:00,GREAT JAMES STREET,CAMDEN,GREATER LONDON,WC1N3ES,530718,181985
927669,1425000,10/06/2015 0:00,HIGH HOLBORN,CAMDEN,GREATER LONDON,WC1V6DR,531096,181642
594357,1420000,03/27/2015 0:00,STEELES MEWS SOUTH,CAMDEN,GREATER LONDON,NW34SJ,527805,184641
284654,1410000,10/07/2015 0:00,VINE HILL,CAMDEN,GREATER LONDON,EC1R5DX,531169,182078
592072,1405000,07/29/2015 0:00,BAYHAM STREET,CAMDEN,GREATER LONDON,NW10BD,529083,183776
594597,1400000,10/27/2015 0:00,FROGNAL,CAMDEN,GREATER LONDON,NW36YD,526189,185326
595295,1400000,02/20/2015 0:00,LEIGHTON ROAD,CAMDEN,GREATER LONDON,NW52QE,529219,185181
595532,1400000,01/15/2015 0:00,AGAMEMNON ROAD,CAMDEN,GREATER LONDON,NW61EN,524908,185398
595551,1400000,12/04/2015 0:00,CREDITON HILL,CAMDEN,GREATER LONDON,NW61HR,525659,185206
595666,1400000,10/28/2015 0:00,CHOLMLEY GARDENS,CAMDEN,GREATER LONDON,NW61UP,525321,185309
597001,1400000,04/01/2015 0:00,LOUDOUN ROAD,CAMDEN,GREATER LONDON,NW80RY,526444,183932
927460,1400000,05/18/2015 0:00,SOUTHAMPTON ROW,CAMDEN,GREATER LONDON,WC1B4BA,530412,181790
927758,1398000,04/01/2015 0:00,NEWTON STREET,CAMDEN,GREATER LONDON,WC2B5EN,530465,181466
592979,1385000,07/17/2015 0:00,GRAFTON CRESCENT,CAMDEN,GREATER LONDON,NW18SL,528760,184629
594231,1380000,10/30/2015 0:00,KING HENRYS ROAD,CAMDEN,GREATER LONDON,NW33RP,527774,184253
594403,1380000,06/26/2015 0:00,BELSIZE LANE,CAMDEN,GREATER LONDON,NW35AB,527024,185293
594489,1380000,10/26/2015 0:00,NETHERHALL GARDENS,CAMDEN,GREATER LONDON,NW35RE,526466,185268
515659,1375000,09/09/2015 0:00,HIGHGATE WEST HILL,CAMDEN,GREATER LONDON,N66DA,528313,187411
592088,1375000,05/29/2015 0:00,LYME STREET,CAMDEN,GREATER LONDON,NW10EH,529210,184032
594292,1375000,01/30/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34JG,527040,184808
927710,1363000,06/30/2015 0:00,GRAYS INN ROAD,CAMDEN,GREATER LONDON,WC1X8HR,531114,181737
594654,1355000,11/02/2015 0:00,FERNCROFT AVENUE,CAMDEN,GREATER LONDON,NW37PH,525387,186037
594270,1351800,01/09/2015 0:00,BELSIZE PARK,CAMDEN,GREATER LONDON,NW34EH,526707,184570
592069,1350000,06/15/2015 0:00,GREENLAND ROAD,CAMDEN,GREATER LONDON,NW10AX,529058,183943
592834,1350000,06/11/2015 0:00,GLOUCESTER AVENUE,CAMDEN,GREATER LONDON,NW17BB,528426,183907
592863,1350000,03/30/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17ET,528878,183689
592874,1350000,12/15/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17HP,528877,183758
593060,1350000,03/05/2015 0:00,ST AUGUSTINE'S ROAD,CAMDEN,GREATER LONDON,NW19RL,529747,184477
593979,1350000,03/20/2015 0:00,CARLINGFORD ROAD,CAMDEN,GREATER LONDON,NW31RY,526800,185727
594076,1350000,05/05/2015 0:00,CONSTANTINE ROAD,CAMDEN,GREATER LONDON,NW32NG,527406,185535
594401,1350000,12/16/2015 0:00,ANTRIM ROAD,CAMDEN,GREATER LONDON,NW34XU,527519,184786
594530,1350000,02/26/2015 0:00,ARKWRIGHT ROAD,CAMDEN,GREATER LONDON,NW36BH,526141,185210
594536,1350000,09/18/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36DJ,525832,185312
594581,1350000,01/06/2015 0:00,BENHAMS PLACE,CAMDEN,GREATER LONDON,NW36QX,526246,185763
594678,1350000,11/02/2015 0:00,HEATH DRIVE,CAMDEN,GREATER LONDON,NW37SL,525665,185892
595552,1350000,03/06/2015 0:00,CREDITON HILL,CAMDEN,GREATER LONDON,NW61HR,525659,185206
927452,1350000,03/16/2015 0:00,BEDFORD AVENUE,CAMDEN,GREATER LONDON,WC1B3AE,529895,181542
927458,1350000,04/30/2015 0:00,BLOOMSBURY STREET,CAMDEN,GREATER LONDON,WC1B3QA,530042,181514
927711,1350000,09/11/2015 0:00,GRAYS INN ROAD,CAMDEN,GREATER LONDON,WC1X8HR,531114,181737
594565,1346600,09/11/2015 0:00,FITZJOHNS AVENUE,CAMDEN,GREATER LONDON,NW36NT,526445,185556
595282,1340000,08/07/2015 0:00,COUNTESS ROAD,CAMDEN,GREATER LONDON,NW52NS,529157,185491
595664,1335000,08/27/2015 0:00,CHOLMLEY GARDENS,CAMDEN,GREATER LONDON,NW61UN,525263,185341
593013,1330000,06/23/2015 0:00,SOUTH VILLAS,CAMDEN,GREATER LONDON,NW19BT,529808,184710
594386,1325000,10/23/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34UN,527373,184799
594672,1325000,06/30/2015 0:00,KIDDERPORE AVENUE,CAMDEN,GREATER LONDON,NW37SF,525340,185797
595526,1325000,05/28/2015 0:00,AGAMEMNON ROAD,CAMDEN,GREATER LONDON,NW61DY,524942,185336
595665,1325000,05/29/2015 0:00,CHOLMLEY GARDENS,CAMDEN,GREATER LONDON,NW61UP,525321,185309
927461,1325000,08/03/2015 0:00,SOUTHAMPTON ROW,CAMDEN,GREATER LONDON,WC1B4BA,530412,181790
927613,1325000,07/31/2015 0:00,DOUGHTY STREET,CAMDEN,GREATER LONDON,WC1N2AA,530725,182302
595301,1320000,08/13/2015 0:00,LEIGHTON GROVE,CAMDEN,GREATER LONDON,NW52QT,529517,185354
927462,1320000,09/30/2015 0:00,SOUTHAMPTON ROW,CAMDEN,GREATER LONDON,WC1B4BS,530355,181845
594190,1318000,10/29/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33JH,526948,184350
594085,1310000,09/24/2015 0:00,HAMPSTEAD HILL GARDENS,CAMDEN,GREATER LONDON,NW32PJ,527077,185520
594651,1310000,01/19/2015 0:00,FERNCROFT AVENUE,CAMDEN,GREATER LONDON,NW37PG,525419,185955
595591,1305000,12/18/2015 0:00,MILL LANE,CAMDEN,GREATER LONDON,NW61NJ,524866,185124
592847,1300000,08/14/2015 0:00,JAMESTOWN ROAD,CAMDEN,GREATER LONDON,NW17BY,528573,183991
592850,1300000,01/30/2015 0:00,JAMESTOWN ROAD,CAMDEN,GREATER LONDON,NW17BY,528573,183991
