"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00004842",116,17,30,1,26,4,36,2,0,14.6551724137931,25.8620689655172,0.862068965517241,22.4137931034483,3.44827586206897,31.0344827586207,1.72413793103448,0
"E00004843",110,22,23,0,12,3,46,3,1,20,20.9090909090909,0,10.9090909090909,2.72727272727273,41.8181818181818,2.72727272727273,0.909090909090909
"E00004844",139,31,33,0,18,9,47,0,1,22.3021582733813,23.7410071942446,0,12.9496402877698,6.47482014388489,33.8129496402878,0,0.719424460431655
"E00004845",131,21,17,0,3,23,58,9,0,16.030534351145,12.9770992366412,0,2.29007633587786,17.5572519083969,44.2748091603053,6.87022900763359,0
"E00004846",127,28,27,0,6,15,47,2,2,22.0472440944882,21.259842519685,0,4.7244094488189,11.8110236220472,37.007874015748,1.5748031496063,1.5748031496063
"E00004847",137,21,27,1,0,19,63,3,3,15.3284671532847,19.7080291970803,0.72992700729927,0,13.8686131386861,45.985401459854,2.18978102189781,2.18978102189781
"E00004848",159,32,30,0,17,0,69,6,5,20.125786163522,18.8679245283019,0,10.6918238993711,0,43.3962264150943,3.77358490566038,3.14465408805031
"E00004849",138,44,45,0,2,1,40,5,1,31.8840579710145,32.6086956521739,0,1.44927536231884,0.72463768115942,28.9855072463768,3.6231884057971,0.72463768115942
"E00004850",203,34,51,1,2,2,107,3,3,16.7487684729064,25.1231527093596,0.492610837438424,0.985221674876847,0.985221674876847,52.7093596059113,1.47783251231527,1.47783251231527
"E00004851",95,12,33,0,1,6,41,2,0,12.6315789473684,34.7368421052632,0,1.05263157894737,6.31578947368421,43.1578947368421,2.10526315789474,0
"E00004852",138,36,34,0,16,3,46,1,2,26.0869565217391,24.6376811594203,0,11.5942028985507,2.17391304347826,33.3333333333333,0.72463768115942,1.44927536231884
"E00004853",144,10,18,0,0,0,110,3,3,6.94444444444444,12.5,0,0,0,76.3888888888889,2.08333333333333,2.08333333333333
"E00174649",108,5,7,4,5,46,37,2,2,4.62962962962963,6.48148148148148,3.7037037037037,4.62962962962963,42.5925925925926,34.2592592592593,1.85185185185185,1.85185185185185
"E00174650",92,9,8,0,10,5,48,8,4,9.78260869565217,8.69565217391304,0,10.8695652173913,5.43478260869565,52.1739130434783,8.69565217391304,4.34782608695652
"E00174651",81,4,11,1,20,5,31,3,6,4.93827160493827,13.5802469135802,1.23456790123457,24.6913580246914,6.17283950617284,38.2716049382716,3.7037037037037,7.40740740740741
"E00174652",84,8,25,2,31,0,13,1,4,9.52380952380952,29.7619047619048,2.38095238095238,36.9047619047619,0,15.4761904761905,1.19047619047619,4.76190476190476
"E00174653",105,17,14,0,54,0,9,5,6,16.1904761904762,13.3333333333333,0,51.4285714285714,0,8.57142857142857,4.76190476190476,5.71428571428571
"E00174654",98,13,6,1,11,25,34,4,4,13.265306122449,6.12244897959184,1.02040816326531,11.2244897959184,25.5102040816327,34.6938775510204,4.08163265306122,4.08163265306122
"E00174655",160,53,13,0,5,11,66,7,5,33.125,8.125,0,3.125,6.875,41.25,4.375,3.125
"E00174656",115,18,22,1,6,31,31,4,2,15.6521739130435,19.1304347826087,0.869565217391304,5.21739130434783,26.9565217391304,26.9565217391304,3.47826086956522,1.73913043478261
"E00174657",100,9,29,0,4,23,28,3,4,9,29,0,4,23,28,3,4
"E00174658",80,22,20,0,10,1,24,2,1,27.5,25,0,12.5,1.25,30,2.5,1.25
"E00174659",161,14,11,1,0,49,68,12,6,8.69565217391304,6.83229813664596,0.62111801242236,0,30.4347826086957,42.2360248447205,7.45341614906832,3.72670807453416
"E00174660",51,5,3,1,14,19,7,2,0,9.80392156862745,5.88235294117647,1.96078431372549,27.4509803921569,37.2549019607843,13.7254901960784,3.92156862745098,0
"E00174661",84,7,4,0,21,36,13,2,1,8.33333333333333,4.76190476190476,0,25,42.8571428571429,15.4761904761905,2.38095238095238,1.19047619047619
"E00174662",90,1,0,0,1,9,67,12,0,1.11111111111111,0,0,1.11111111111111,10,74.4444444444444,13.3333333333333,0
"E00174663",111,7,7,2,2,24,61,5,3,6.30630630630631,6.30630630630631,1.8018018018018,1.8018018018018,21.6216216216216,54.954954954955,4.5045045045045,2.7027027027027
"E00174664",100,6,3,0,1,51,30,8,1,6,3,0,1,51,30,8,1
"E00174665",113,15,8,0,34,3,42,5,6,13.2743362831858,7.07964601769912,0,30.0884955752212,2.65486725663717,37.1681415929204,4.42477876106195,5.30973451327434
"E00174666",80,2,3,49,4,15,6,1,0,2.5,3.75,61.25,5,18.75,7.5,1.25,0
"E00174667",87,7,12,0,35,10,18,4,1,8.04597701149425,13.7931034482759,0,40.2298850574713,11.4942528735632,20.6896551724138,4.59770114942529,1.14942528735632
"E00174668",108,6,5,0,83,0,11,0,3,5.55555555555556,4.62962962962963,0,76.8518518518518,0,10.1851851851852,0,2.77777777777778
"E00174669",125,2,15,1,92,2,12,0,1,1.6,12,0.8,73.6,1.6,9.6,0,0.8
"E00174670",107,10,15,0,6,29,44,2,1,9.34579439252336,14.018691588785,0,5.60747663551402,27.1028037383178,41.1214953271028,1.86915887850467,0.934579439252336
"E00174671",87,17,22,0,3,7,36,0,2,19.5402298850575,25.2873563218391,0,3.44827586206897,8.04597701149425,41.3793103448276,0,2.29885057471264
"E00174672",141,0,4,0,0,104,24,9,0,0,2.83687943262411,0,0,73.7588652482269,17.0212765957447,6.38297872340426,0
"E00174673",91,1,0,1,0,56,20,13,0,1.0989010989011,0,1.0989010989011,0,61.5384615384615,21.978021978022,14.2857142857143,0
"E00174674",88,7,3,0,3,1,68,0,6,7.95454545454545,3.40909090909091,0,3.40909090909091,1.13636363636364,77.2727272727273,0,6.81818181818182
"E00174675",117,20,12,0,23,8,44,5,5,17.0940170940171,10.2564102564103,0,19.6581196581197,6.83760683760684,37.6068376068376,4.27350427350427,4.27350427350427
"E00174676",152,7,1,0,0,39,93,12,0,4.60526315789474,0.657894736842105,0,0,25.6578947368421,61.1842105263158,7.89473684210526,0
"E00174677",160,16,30,0,11,40,57,0,6,10,18.75,0,6.875,25,35.625,0,3.75
"E00174678",113,18,11,0,11,1,55,5,12,15.929203539823,9.73451327433628,0,9.73451327433628,0.884955752212389,48.6725663716814,4.42477876106195,10.6194690265487
"E00174679",49,5,3,0,1,16,14,9,1,10.2040816326531,6.12244897959184,0,2.04081632653061,32.6530612244898,28.5714285714286,18.3673469387755,2.04081632653061
"E00174680",91,6,5,1,58,2,18,1,0,6.59340659340659,5.49450549450549,1.0989010989011,63.7362637362637,2.1978021978022,19.7802197802198,1.0989010989011,0
