Beds,Bathrooms,LivingArea,PlotArea,AskPrice,Description,BuiltYear,Tenure,Property,FloorLevel,Latitude,Longitude,PropertyType,Floor,LeaseYearsLeft,Freehold,DistanceMRT,DistanceCBD,PlanningArea,Region,PriceSqft,Overlooking,Facing
2,1,538,,1500000,2 Bed Condo for Sale in Robin Residences,2016,999,Condo,,1.318917,103.8282,Condo,,993,1,.32268143,5.152933511431285,TANGLIN,CENTRAL REGION,2788.104,Not mentioned,.
2,2,700,,1868000,2 Bed Condo for Sale in Juniper Hill,2022,999,Condo,Mid (12 total),1.3164821,103.8299,Condo,Mid,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2668.5715,Pool view,South
3,3,1227,,3978064,3 Bed Condo for Sale in Perfect Ten,2025,999,Condo,,1.3172623,103.83292,Condo,,1002,1,.71602172,4.731746745385602,TANGLIN,CENTRAL REGION,3242.106,Not mentioned,North
2,1,764,,1694002,2 Bed Condo for Sale in M5,2017,999,Condo,,1.2956666,103.82886,Condo,,994,1,.90759885,3.21131479697869,TANGLIN,CENTRAL REGION,2217.28,City view,.
2,2,743,,2288800,2 Bed Condo for Sale in Sloane Residences,2022,999,Condo,,1.3156888,103.83232,Condo,,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,3080.4846,Greenery view,.
3,3,1227,,3880000,3 Bed Condo for Sale in Perfect Ten,2025,999,Condo,,1.3172623,103.83292,Condo,,1002,1,.71602172,4.731746745385602,TANGLIN,CENTRAL REGION,3162.1841,Not mentioned,.
2,2,807,,2736000,2 Bed Condo for Sale in 19 Nassim,2024,99,Condo,,1.3065635,103.82133,Condo,,101,0,1.2125115,4.610552773422799,TANGLIN,CENTRAL REGION,3390.3345,Greenery view,.
1,1,549,,1414000,1 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2575.592,Not mentioned,.
2,1,592,,1624500,2 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2744.0879,Not mentioned,.
2,1,775,,1688000,2 Bed Condo for Sale in M5,2017,999,Apartment,,1.2956666,103.82886,,,994,1,.90759885,3.21131479697869,TANGLIN,CENTRAL REGION,2178.0645,Not mentioned,.
2,1,968,,630000,HDB Flat for Sale in 6 Farrer Road,1974,99,HDB 4 Rooms ,Low,1.3173198,103.80806,HDB,Ground,51,0,.02176418,6.505913483009319,TANGLIN,CENTRAL REGION,650.82642,Greenery view,North West
2,2,807,,2648000,2 Bed Condo for Sale in 19 Nassim,2024,99,Condo,Mid (10 total),1.3065635,103.82133,Condo,Mid,101,0,1.2125115,4.610552773422799,TANGLIN,CENTRAL REGION,3281.2888,City view,South
0,1,936,,2000000,Studio Condo for Sale in Studio 3,2005,999,Apartment,,1.29571,103.82757,,,982,1,.97064245,3.33381676738122,TANGLIN,CENTRAL REGION,2136.7522,Not mentioned,.
3,2,840,,2179000,3 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2594.0476,Not mentioned,.
2,1,635,,1700000,2 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2677.1653,Greenery view,.
2,1,592,,1600000,2 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2702.7026,Not mentioned,.
4,3,1109,,2900000,4 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2614.9685,Not mentioned,.
1,1,473,,1068000,1 Bed Condo for Sale in M5,2017,999,Condo,,1.2956666,103.82886,Condo,,994,1,.90759885,3.21131479697869,TANGLIN,CENTRAL REGION,2257.9282,City view,South
4,4,1600,,4000000,4 Bed Condo for Sale in Perfect Ten,2025,999,Condo,,1.3172623,103.83292,Condo,,1002,1,.71602172,4.731746745385602,TANGLIN,CENTRAL REGION,2500,Not mentioned,.
2,1,592,,1669150,2 Bed Condo for Sale in Juniper Hill,2022,999,Condo,Mid (12 total),1.3164821,103.8299,Condo,Mid,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2819.5103,Not mentioned,North
3,2,1130,,2820000,3 Bed Condo for Sale in Jervois Treasures,2022,999,Condo,Top (5 total),1.2928203,103.82353,Condo,Top,999,1,.79010057,3.575940804934782,TANGLIN,CENTRAL REGION,2495.5752,City view,South
4,3,1270,,3000000,4 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2362.2048,Not mentioned,.
4,4,1270,,3300000,4 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2598.4253,Not mentioned,.
1,1,495,,1380000,1 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2787.8789,Not mentioned,.
2,2,1496,,2600000,2 Bed Condo for Sale in The Legend,1996,999,Condo,,1.3182811,103.82938,Condo,,973,1,.47187194,5.024030135782446,TANGLIN,CENTRAL REGION,1737.9679,Not mentioned,.
2,1,775,,1733000,2 Bed Condo for Sale in M5,2017,999,Condo,Mid (12 total),1.2956666,103.82886,Condo,Mid,994,1,.90759885,3.21131479697869,TANGLIN,CENTRAL REGION,2236.1292,Not mentioned,.
3,2,1109,,3212000,3 Bed Condo for Sale in Jervois Prive,2023,999,Apartment,,1.2949162,103.81827,,,1000,1,.61097306,4.205294988973922,TANGLIN,CENTRAL REGION,2896.303,Not mentioned,.
2,2,646,,1500000,2 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2321.9814,Not mentioned,.
2,2,678,,1580000,2 Bed Condo for Sale in RV Residences,2014,999,Condo,,1.2943411,103.82844,Condo,,991,1,.88845342,3.171476062386292,TANGLIN,CENTRAL REGION,2330.3835,Not mentioned,.
2,1,775,,1688888,2 Bed Condo for Sale in M5,2017,999,Apartment,,1.2956666,103.82886,,,994,1,.90759885,3.21131479697869,TANGLIN,CENTRAL REGION,2179.2102,Not mentioned,.
2,2,1055,,3421000,2 Bed Condo for Sale in 19 Nassim,2024,99,Condo,Mid (10 total),1.3065635,103.82133,Condo,Mid,101,0,1.2125115,4.610552773422799,TANGLIN,CENTRAL REGION,3242.6541,City view,South
2,2,1044,,2200000,2 Bed Condo for Sale in D&#x27;dalvey,2005,999,Apartment,,1.3212045,103.82156,,,982,1,.46728522,5.780332822086923,TANGLIN,CENTRAL REGION,2107.2798,Not mentioned,.
2,2,829,,2808000,2 Bed Condo for Sale in 19 Nassim,2024,99,Condo,,1.3065635,103.82133,Condo,,101,0,1.2125115,4.610552773422799,TANGLIN,CENTRAL REGION,3387.2136,Greenery view,.
4,3,1163,,2780000,4 Bed Condo for Sale in RV Residences,2014,999,Condo,,1.2943411,103.82844,Condo,,991,1,.88845342,3.171476062386292,TANGLIN,CENTRAL REGION,2390.3696,Not mentioned,.
1,1,549,,1637000,1 Bed Condo for Sale in Jervois Prive,2023,999,Condo,Low (5 total),1.2949162,103.81827,Condo,Ground,1000,1,.61097306,4.205294988973922,TANGLIN,CENTRAL REGION,2981.7852,City view,South
1,1,560,,970000,1 Bed Condo for Sale in Shanghai One,2007,999,Apartment,High (12 total),1.2948481,103.82755,,High,984,1,.93836868,3.285484582652784,TANGLIN,CENTRAL REGION,1732.1428,Not mentioned,.
4,3,1970,,5795000,4 Bed Condo for Sale in Juniper Hill,2022,999,Condo,Penthouse (12 total),1.3164821,103.8299,Condo,Top,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2941.6243,City view,.
1,1,474,,1150000,1 Bed Condo for Sale in Fifty-two Stevens,2013,999,Apartment,,1.3150244,103.82657,,,990,1,.59729725,4.89951978270406,TANGLIN,CENTRAL REGION,2426.1604,Not mentioned,.
1,1,635,,1300000,1 Bed Condo for Sale in The Mercury,2012,999,Condo,High (18 total),1.2961398,103.82723,Condo,High,989,1,.95166421,3.390992868775312,TANGLIN,CENTRAL REGION,2047.2441,Not mentioned,.
4,3,1496,,4350000,4 Bed Condo for Sale in Sloane Residences,2022,999,Condo,,1.3156888,103.83232,Condo,,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,2907.7539,Not mentioned,.
4,3,1270,,3372000,4 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2655.1182,Not mentioned,.
3,2,979,,620000,HDB Flat for Sale in 6 Farrer Road,1974,99,HDB 4 Rooms ,Low,1.3173198,103.80806,HDB,Ground,51,0,.02176418,6.505913483009319,TANGLIN,CENTRAL REGION,633.29926,Not mentioned,.
1,1,495,,1524000,1 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,3078.7878,Sea view,North South
1,1,420,,865000,1 Bed Condo for Sale in Rv Edge,2013,999,Condo,,1.2948838,103.82809,Condo,,990,1,.94457471,3.236200963211512,TANGLIN,CENTRAL REGION,2059.5239,Not mentioned,.
2,2,732,,1931000,2 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2637.978,Not mentioned,.
3,2,979,,620000,HDB Flat for Sale in 6 Farrer Road,1974,99,HDB ,,1.3173198,103.80806,HDB,,51,0,.02176418,6.505913483009319,TANGLIN,CENTRAL REGION,633.29926,Not mentioned,.
2,2,829,,2808000,2 Bed Condo for Sale in 19 Nassim,2024,99,Condo,,1.3065635,103.82133,Condo,,101,0,1.2125115,4.610552773422799,TANGLIN,CENTRAL REGION,3387.2136,Not mentioned,.
2,2,743,,2436000,2 Bed Condo for Sale in Sloane Residences,2022,999,Condo,,1.3156888,103.83232,Condo,,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,3278.6003,Not mentioned,South West
2,1,743,,2436000,2 Bed Condo for Sale in Sloane Residences,2022,999,Condo,Mid,1.3156888,103.83232,Condo,Mid,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,3278.6003,Greenery view,.
4,4,1572,,4647000,4 Bed Condo for Sale in The Hyde,2022,999,Condo,Low (12 total),1.3143263,103.83106,Condo,Ground,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2956.1069,Not mentioned,North West
3,3,1755,,3880000,3 Bed Condo for Sale in Botanic Gardens Mansion,1970,999,Apartment,,1.3080469,103.81964,,,947,1,1.4326042,4.859776060283412,TANGLIN,CENTRAL REGION,2210.8262,Not mentioned,.
4,4,1572,,4700000,4 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2989.8218,Greenery view,.
1,1,452,,899000,1 Bed Condo for Sale in Stellar Rv,2015,999,Condo,,1.2951046,103.82851,Condo,,992,1,.97329515,3.209055629028089,TANGLIN,CENTRAL REGION,1988.9381,Not mentioned,.
2,1,592,,1400000,2 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2364.8647,Not mentioned,.
1,1,603,,1500000,1 Bed Condo for Sale in Petit Jervois,2022,999,Condo,,1.2929986,103.82312,Condo,,999,1,.75973707,3.625835794819078,TANGLIN,CENTRAL REGION,2487.5623,Pool view,.
2,2,1163,,2150000,2 Bed Condo for Sale in Pollen &amp; Bleu,2017,99,Condo,High (8 total),1.3140955,103.80698,Condo,High,94,0,.38483921,6.377448246598085,TANGLIN,CENTRAL REGION,1848.6672,Greenery view,.
2,2,818,,2330000,2 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2848.4106,Sea view,South East
1,1,527,,1435000,1 Bed Condo for Sale in Jervois Treasures,2022,999,Condo,Mid (5 total),1.2928203,103.82353,Condo,Mid,999,1,.79010057,3.575940804934782,TANGLIN,CENTRAL REGION,2722.9602,Greenery view,.
2,2,753,,2400000,2 Bed Condo for Sale in Perfect Ten,2025,999,Condo,,1.3172623,103.83292,Condo,,1002,1,.71602172,4.731746745385602,TANGLIN,CENTRAL REGION,3187.251,Pool view,.
2,2,743,,2525000,2 Bed Condo for Sale in Sloane Residences,2022,999,Condo,,1.3156888,103.83232,Condo,,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,3398.385,Greenery view,.
2,1,581,,1590000,2 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2736.6609,City view,South
1,1,560,,1050000,1 Bed Condo for Sale in Shanghai One,2007,999,Apartment,Low (12 total),1.2948481,103.82755,,Ground,984,1,.93836868,3.285484582652784,TANGLIN,CENTRAL REGION,1875,Not mentioned,.
2,2,743,,2573000,2 Bed Condo for Sale in Sloane Residences,2022,999,Condo,Mid,1.3156888,103.83232,Condo,Mid,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,3462.9878,Pool view,North
4,4,1970,,5795000,4 Bed Condo for Sale in Juniper Hill,2022,999,Condo,High (12 total),1.3164821,103.8299,Condo,High,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2941.6243,Not mentioned,South
4,4,1959,,4050000,4 Bed Condo for Sale in Chelsea Gardens,2000,999,Condo,High (10 total),1.3131039,103.82726,Condo,High,977,1,.82038134,4.683851077446162,TANGLIN,CENTRAL REGION,2067.3813,Pool view,.
2,2,689,,2034000,2 Bed Condo for Sale in Jervois Prive,2023,999,Condo,Low (5 total),1.2949162,103.81827,Condo,Ground,1000,1,.61097306,4.205294988973922,TANGLIN,CENTRAL REGION,2952.1045,City view,South
1,1,506,,1360000,1 Bed Condo for Sale in Jervois Treasures,2022,999,Condo,Top (5 total),1.2928203,103.82353,Condo,Top,999,1,.79010057,3.575940804934782,TANGLIN,CENTRAL REGION,2687.7471,City view,South
3,3,1249,,3830000,3 Bed Condo for Sale in The Hyde,2022,999,Condo,High (12 total),1.3143263,103.83106,Condo,High,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,3066.4531,Greenery view,.
3,2,1249,,3520000,3 Bed Condo for Sale in Sloane Residences,2022,999,Condo,,1.3156888,103.83232,Condo,,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,2818.2546,Pool view,.
3,2,1389,,2950000,3 Bed Condo for Sale in Mon Jervois,2017,99,Condo,,1.2938114,103.82199,Condo,,94,0,.71189213,3.777557222134262,TANGLIN,CENTRAL REGION,2123.8301,Not mentioned,North
3,2,915,,2188000,3 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2391.2568,Not mentioned,.
3,2,958,,2641000,3 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2756.7849,Not mentioned,.
3,2,840,,2190000,3 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2607.1428,Not mentioned,.
1,1,495,,1420000,1 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2868.6868,Not mentioned,.
2,2,883,,1680000,2 Bed Condo for Sale in Shanghai One,2007,999,Apartment,,1.2948481,103.82755,,,984,1,.93836868,3.285484582652784,TANGLIN,CENTRAL REGION,1902.6047,Not mentioned,.
2,2,1668,,2980000,2 Bed Condo for Sale in Mon Jervois,2017,99,Condo,Ground (5 total),1.2938114,103.82199,Condo,Ground,94,0,.71189213,3.777557222134262,TANGLIN,CENTRAL REGION,1786.5708,Not mentioned,.
1,2,463,,1130000,1 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,,1.3130616,103.80465,Condo,,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2440.6047,Sea view,South
3,2,1044,,2500000,3 Bed Condo for Sale in Petit Jervois,2022,999,Condo,,1.2929986,103.82312,Condo,,999,1,.75973707,3.625835794819078,TANGLIN,CENTRAL REGION,2394.636,Not mentioned,.
3,2,807,,2360000,3 Bed Condo for Sale in Jervois Prive,2023,999,Condo,,1.2949162,103.81827,Condo,,1000,1,.61097306,4.205294988973922,TANGLIN,CENTRAL REGION,2924.4114,Not mentioned,.
2,2,807,,2736000,2 Bed Condo for Sale in 19 Nassim,2024,99,Condo,Mid (10 total),1.3065635,103.82133,Condo,Mid,101,0,1.2125115,4.610552773422799,TANGLIN,CENTRAL REGION,3390.3345,Greenery view,.
2,1,678,,1763300,2 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2600.7375,Not mentioned,.
3,2,915,,2432000,3 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2657.9236,Sea view,North South
2,2,699,,1699000,2 Bed Condo for Sale in RV Residences,2014,999,Condo,,1.2943411,103.82844,Condo,,991,1,.88845342,3.171476062386292,TANGLIN,CENTRAL REGION,2430.6152,Not mentioned,.
2,2,1292,,2950000,2 Bed Condo for Sale in Cyan,2014,999,Condo,,1.3177546,103.83016,Condo,,991,1,.57591075,4.929563577212839,TANGLIN,CENTRAL REGION,2283.2817,Not mentioned,.
1,1,635,,1350000,1 Bed Condo for Sale in The Mercury,2012,999,Condo,,1.2961398,103.82723,Condo,,989,1,.95166421,3.390992868775312,TANGLIN,CENTRAL REGION,2125.9841,Not mentioned,.
4,4,1496,,4382000,4 Bed Condo for Sale in Sloane Residences,2022,999,Condo,Low,1.3156888,103.83232,Condo,Ground,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,2929.1443,Pool view,.
3,2,915,,2304000,3 Bed Condo for Sale in Juniper Hill,2022,999,Condo,,1.3164821,103.8299,Condo,,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2518.0327,Not mentioned,.
4,4,1496,,4382000,4 Bed Condo for Sale in Sloane Residences,2022,999,Condo,,1.3156888,103.83232,Condo,,999,1,.69756842,4.611355054783966,TANGLIN,CENTRAL REGION,2929.1443,Not mentioned,South West
4,4,1572,,4100000,4 Bed Condo for Sale in The Hyde,2022,999,Condo,,1.3143263,103.83106,Condo,,999,1,.78276974,4.553716890626625,TANGLIN,CENTRAL REGION,2608.1426,Not mentioned,.
1,1,560,,1050000,1 Bed Condo for Sale in Shanghai One,2007,999,Condo,,1.2948481,103.82755,Condo,,984,1,.93836868,3.285484582652784,TANGLIN,CENTRAL REGION,1875,Greenery view,South East
1,1,570,,2025000,1 Bed Condo for Sale in 19 Nassim,2024,99,Condo,Mid (10 total),1.3065635,103.82133,Condo,Mid,101,0,1.2125115,4.610552773422799,TANGLIN,CENTRAL REGION,3552.6316,Greenery view,.
3,3,1292,,2680000,3 Bed Condo for Sale in One Jervois,2009,999,Condo,High (12 total),1.2926772,103.82484,Condo,High,986,1,.75824833,3.436773294498823,TANGLIN,CENTRAL REGION,2074.3035,City view,South
4,3,1270,,3300000,4 Bed Condo for Sale in Wilshire Residences,2023,999,Condo,High,1.3130616,103.80465,Condo,High,1000,1,.58262283,6.521039792949574,TANGLIN,CENTRAL REGION,2598.4253,Sea view,South
1,1,463,,880000,1 Bed Condo for Sale in Loft @ Nathan,2014,999,Condo,,1.2945032,103.8276,Condo,,991,1,.90028828,3.260738946009147,TANGLIN,CENTRAL REGION,1900.6479,Not mentioned,.
3,3,1109,,3230000,3 Bed Condo for Sale in Juniper Hill,2022,999,Condo,Mid (12 total),1.3164821,103.8299,Condo,Mid,999,1,.63519692,4.824725211601927,TANGLIN,CENTRAL REGION,2912.5339,Pool view,South
3,2,1507,,3550000,3 Bed Condo for Sale in Tanglin Park,1988,999,Condo,,1.2997741,103.81619,Condo,,965,1,1.143713,4.651986673935024,TANGLIN,CENTRAL REGION,2355.6736,Not mentioned,.
1,1,420,,880000,1 Bed Condo for Sale in Rv Edge,2013,999,Condo,,1.2948838,103.82809,Condo,,990,1,.94457471,3.236200963211512,TANGLIN,CENTRAL REGION,2095.238,Not mentioned,South East
1,1,474,,999000,1 Bed Condo for Sale in Myra,2024,999,Condo,Top (12 total),1.3305641,103.86777,Condo,Top,1001,1,.11830162,5.896135363505868,TOA PAYOH,CENTRAL REGION,2107.595,Sea view,.
2,2,882,,1300000,2 Bed Condo for Sale in Bartley Ridge,2018,99,Condo,,1.3406724,103.88107,Condo,,95,0,.19617648,7.468871760571771,TOA PAYOH,CENTRAL REGION,1473.9229,Not mentioned,.
2,2,678,,338000,HDB Flat for Sale in 207 Toa Payoh North,1973,99,HDB 3 Rooms ,Mid,1.342402,103.84523,HDB,Mid,50,0,.19873482,7.014561708025647,TOA PAYOH,CENTRAL REGION,498.52509,Greenery view,North
1,1,441,,760000,1 Bed Condo for Sale in Bartley Ridge,2018,99,Condo,,1.3406724,103.88107,Condo,,95,0,.19617648,7.468871760571771,TOA PAYOH,CENTRAL REGION,1723.356,Not mentioned,.
2,2,743,,1611000,2 Bed Condo for Sale in The Woodleigh Residences / The Woodleigh Mall,2022,99,Condo,,1.3386927,103.87203,Condo,,99,0,.12307411,6.895444978751301,TOA PAYOH,CENTRAL REGION,2168.2368,Not mentioned,.
3,3,1570,,1000000,HDB Flat for Sale in 240 Lorong 1 Toa Payoh,1986,99,HDB Executive ,Low,1.3408765,103.85083,HDB,Ground,63,0,.3776632,6.798880202348303,TOA PAYOH,CENTRAL REGION,636.94269,Not mentioned,.
6,2,1410,,720000,HDB Flat for Sale in 195 Kim Keat Avenue,1973,99,HDB ,,1.3302931,103.85917,HDB,,50,0,1.0647832,5.669995820725069,TOA PAYOH,CENTRAL REGION,510.63831,Not mentioned,.
3,3,1732,,2380000,3 Bed Condo for Sale in The Poiz Residences,2019,99,Condo,Top (18 total),1.3315606,103.8681,Condo,Top,96,0,.086496636,6.012389937635046,TOA PAYOH,CENTRAL REGION,1374.1339,City view,North
3,2,882,,470000,HDB Flat for Sale in 220 Lorong 8 Toa Payoh,1976,99,HDB 4 Rooms ,,1.3426167,103.85645,HDB,,53,0,1.0255443,6.999830253980169,TOA PAYOH,CENTRAL REGION,532.87982,Not mentioned,.
1,1,474,,988000,1 Bed Condo for Sale in Myra,2024,999,Condo,,1.3305641,103.86777,Condo,,1001,1,.11830162,5.896135363505868,TOA PAYOH,CENTRAL REGION,2084.3882,Not mentioned,.
4,3,1722,,999000,HDB Flat for Sale in 129 Potong Pasir Avenue 1,1984,99,HDB Executive ,Low,1.3347615,103.86554,HDB,Ground,61,0,.43853945,6.281984582916083,TOA PAYOH,CENTRAL REGION,580.13934,Not mentioned,.
3,2,979,,820000,HDB Flat for Sale in 146 Lorong 2 Toa Payoh,2006,99,HDB ,,1.3346641,103.84645,HDB,,83,0,.15337332,6.148922587249353,TOA PAYOH,CENTRAL REGION,837.58936,Not mentioned,.
2,1,645,,420000,HDB Flat for Sale in 94 Lorong 4 Toa Payoh,1967,99,HDB 3 Rooms ,Top,1.3388945,103.84954,HDB,Top,44,0,.30521578,6.586122053716852,TOA PAYOH,CENTRAL REGION,651.16278,Not mentioned,.
4,2,1334,,880000,HDB Flat for Sale in 122 Lorong 2 Toa Payoh,1999,99,HDB ,,1.3398052,103.84628,HDB,,76,0,.10472912,6.715965776817844,TOA PAYOH,CENTRAL REGION,659.67017,Not mentioned,.
2,1,624,,1258888,2 Bed Condo for Sale in Park Colonial,2022,99,Condo,,1.3384832,103.86955,Condo,,99,0,.10670704,6.792458951041421,TOA PAYOH,CENTRAL REGION,2017.4487,Greenery view,.
3,2,1033,,490000,HDB Flat for Sale in 120 Potong Pasir Avenue 1,1984,99,HDB 4 Rooms ,,1.3354535,103.86339,HDB,,61,0,.68646646,6.307356007604119,TOA PAYOH,CENTRAL REGION,474.34656,Not mentioned,.
3,3,947,,1666000,3 Bed Condo for Sale in Bartley Vue,2026,99,Condo,,1.3404183,103.8838,Condo,,103,0,.44291955,7.576989509378865,TOA PAYOH,CENTRAL REGION,1759.2397,Not mentioned,.
3,2,1110,,580000,HDB Flat for Sale in 238 Lorong 1 Toa Payoh,1986,99,HDB 4 Rooms ,Low,1.3402101,103.85158,HDB,Ground,63,0,.4630231,6.723068626155186,TOA PAYOH,CENTRAL REGION,522.52252,Not mentioned,North East
3,2,1001,,698000,HDB Flat for Sale in 9 Joo Seng Road,2017,99,HDB 4 Rooms ,,1.3349001,103.87933,HDB,,94,0,.81904584,6.809493121694381,TOA PAYOH,CENTRAL REGION,697.30267,Not mentioned,North
